doc_index,register,char_count,word_count,rough_syllable_count_sv,textstat_flesch_reading_ease,textstat_flesch_kincaid_grade,textstat_gunning_fog,textstat_smog_index
646,informal,692,134,188,81.18919642857145,6.0651785714285715,8.15375939849624,7.6454224807358475
647,informal,696,135,191,81.92020833333336,6.025324074074074,8.231481481481481,7.6454224807358475
648,informal,858,165,237,79.52848484848487,6.7212121212121225,8.787878787878787,7.793537801064561
649,informal,979,188,270,82.35653846153848,5.364893617021277,7.486743044189854,7.610546881738771
650,informal,791,151,216,81.69657947019869,5.615556291390728,7.629403973509934,7.554174236665414
651,informal,871,172,238,78.73605943152457,7.0249612403100805,8.807235142118863,7.3871296695380915
652,informal,805,157,219,84.20650636942678,5.414528662420384,7.553885350318471,7.168621630094336
653,informal,915,179,248,83.97739969527679,5.588765871000511,7.849873031995938,7.348242739294969
654,informal,826,166,228,81.29784638554219,7.074789156626508,9.504819277108433,7.6454224807358475
655,informal,948,192,268,80.25897120418853,6.809785340314136,8.687120418848169,7.168621630094336
656,informal,901,175,241,82.8827012987013,5.6511168831168845,7.963636363636363,7.686295010490155
657,informal,686,133,189,81.18919642857145,6.0651785714285715,8.15375939849624,7.6454224807358475
658,informal,924,181,251,82.10000000000001,5.534444444444446,7.333333333333333,7.168621630094336
659,informal,1010,201,277,81.80161465400275,6.3890999547715985,8.503120759837179,7.348242739294969
660,informal,830,162,231,80.1456739130435,6.08030434782609,8.427577639751552,8.238735603445708
661,informal,694,136,192,81.9638235294118,6.050294117647059,8.270588235294118,7.6454224807358475
662,informal,200,36,52,68.715,8.146666666666668,10.533333333333335,10.125756701596842
663,informal,338,59,91,72.51060344827589,6.747758620689655,9.937931034482759,10.125756701596842
664,informal,191,30,47,61.890000000000015,8.353333333333339,11.333333333333336,11.20814326018867
665,informal,107,19,24,66.36500000000001,8.474444444444444,11.644444444444446,11.20814326018867
666,informal,211,36,48,79.51375000000003,4.342500000000001,6.928571428571428,8.07648339933343
667,informal,117,19,32,66.10000000000002,6.2755555555555596,8.044444444444444,8.841846274778883
668,informal,204,32,57,62.62408602150538,7.091612903225808,6.713978494623657,7.793537801064561
669,informal,108,20,29,72.51881578947369,5.504473684210527,5.905263157894737,7.168621630094336
670,informal,837,150,241,75.42600000000003,6.465333333333337,8.666666666666668,8.841846274778883
671,informal,786,146,222,81.52893524283938,5.184993773349937,7.226899128268991,7.686295010490155
672,informal,784,146,226,76.70504109589045,6.187561643835615,8.305753424657535,8.548686976883017
673,informal,712,132,206,75.36477272727275,6.8465151515151526,8.721212121212123,8.472884824447931
674,informal,867,164,242,83.12184803001878,4.799512195121952,7.729080675422139,8.384062270229773
675,informal,809,144,233,68.9825,7.612500000000001,9.455555555555556,9.444778638647367
676,informal,668,121,195,76.81866219008266,6.302138429752066,8.36404958677686,8.472884824447931
677,informal,825,150,242,74.86200000000004,6.5440000000000005,8.133333333333333,8.238735603445708
678,informal,860,152,251,71.69804093567255,7.4545614035087695,9.65029239766082,9.444778638647367
679,informal,1069,198,310,71.3197030456853,8.20569035532995,10.316548223350253,9.3871
680,informal,1046,198,300,74.36527272727274,7.805737373737376,9.94020202020202,8.841846274778883
681,informal,1536,294,395,72.43009615384615,8.66041666666667,11.222649572649573,9.661875296680812
682,informal,1389,256,400,65.36936617167694,9.810286128214418,12.47388627308946,11.022393298168332
683,informal,965,181,281,74.13590909090912,6.984040404040407,9.434343434343434,9.339509955726097
684,informal,965,176,271,78.69118881118884,5.646818181818183,8.369930069930069,8.841846274778883
685,informal,965,176,271,78.69118881118884,5.646818181818183,8.369930069930069,8.841846274778883
686,informal,1071,194,313,71.62790534208061,7.650037488284912,8.910215557638239,8.296473431620573
687,informal,166,30,45,80.33367816091955,4.455862068965519,8.004597701149425,8.841846274778883
688,informal,488,86,137,72.2727131782946,6.739534883720932,8.524031007751939,8.841846274778883
689,informal,689,126,186,75.36303571428572,6.660436507936506,7.887301587301588,7.6454224807358475
690,informal,383,71,105,83.99101408450704,5.071943661971833,7.370140845070423,7.554174236665414
691,informal,511,82,142,59.162170731707334,9.081609756097563,12.413658536585366,11.979248473330827
692,informal,1259,226,362,72.3033744394619,7.131559897501603,9.062011531069826,9.04235418022936
693,informal,2037,371,573,71.82791062801934,8.319746376811597,10.786473429951691,9.725611199111238
694,informal,1439,263,416,74.17894230769232,6.949807692307697,9.115384615384617,9.017664075816786
695,informal,1626,296,474,70.0927123067657,7.764529211001811,10.170568159004217,9.916854025145753
696,informal,1940,348,554,70.20995423340963,7.9773760488177,9.697940503432495,9.134995656068206
697,informal,1336,245,387,71.12302585381424,7.9445643153527,10.070986275135654,9.466822959209587
698,informal,1467,252,413,49.30535714285716,14.207698412698413,16.40952380952381,13.023866798666859
699,informal,787,150,219,55.408500000000004,14.847000000000001,17.666666666666668,12.161744961471694
700,informal,229,33,59,54.897613636363644,7.651742424242428,9.360606060606061,9.516144504307135
701,informal,213,38,63,67.76836842105266,5.695052631578946,8.303157894736842,8.841846274778883
702,informal,1170,223,329,77.12967575025873,6.762780269058297,9.014004829251467,8.617729084823388
703,informal,1348,253,380,79.43432435770752,6.108100296442689,7.747924901185771,7.413659706084162
704,informal,994,190,276,78.38593073593076,6.594506974506977,8.565848965848966,8.00094639256281
705,informal,1071,203,300,78.8799658961728,6.136453201970443,8.216597195907541,8.139509932561175
706,informal,1403,267,396,75.06879410063623,7.871954887218045,10.139502602660498,8.841846274778883
707,informal,3250,601,918,68.55519866888521,9.669460232945092,11.679227953410981,9.490545024520767
708,informal,1207,230,339,80.55601449275363,5.832608695652173,8.220289855072464,8.238735603445708
709,informal,920,177,254,80.57052388289677,6.0187878787878795,8.018284540318438,7.686295010490155
710,informal,988,190,274,80.78416666666669,5.925000000000001,7.80701754385965,7.492282038375204
711,informal,915,176,253,80.84434523809524,5.606071428571429,7.4333333333333345,7.492282038375204
712,informal,1148,218,318,78.8767889908257,6.125976408912191,8.06343381389253,7.957251820313856
713,informal,1298,254,356,82.37699341238473,5.959541501976286,8.327694334650856,7.793537801064561
714,informal,1021,196,284,78.89544217687077,6.312653061224491,7.961904761904762,7.492282038375204
715,informal,932,179,254,79.13662557781203,6.218787878787879,8.24427324088341,8.00094639256281
716,informal,1016,192,287,78.08113636363638,6.704772727272729,9.065151515151515,8.575989854853784
717,informal,944,182,262,79.41059440559444,6.2934965034965025,8.156643356643357,7.686295010490155
718,informal,1357,256,381,76.58328125000001,6.552343750000002,8.74375,8.660442795831768
719,informal,1261,244,352,78.67182377049183,6.0747131147541005,8.067213114754098,8.07648339933343
720,informal,1195,227,332,82.86464344713656,5.225944383259915,7.260903083700441,7.413659706084162
721,informal,1425,275,387,85.20602272727274,4.79068181818182,7.1000000000000005,7.365786028017654
722,informal,1051,200,294,81.50900000000001,5.439428571428575,7.314285714285714,7.447530270364452
723,informal,1425,275,387,85.20602272727274,4.79068181818182,7.1000000000000005,7.365786028017654
724,informal,1309,258,355,82.15141860465118,6.073813953488372,8.275348837209302,7.554174236665414
725,informal,1359,262,375,79.6429745547074,6.489938931297711,8.971399491094147,8.447377352677275
726,informal,1354,255,364,83.30524509803922,5.159313725490197,7.235294117647058,7.3871296695380915
727,informal,1144,219,323,77.8290582191781,6.937545662100458,8.761187214611871,7.793537801064561
728,informal,982,186,271,80.57669354838713,5.8711290322580645,7.705376344086023,7.492282038375204
729,informal,1109,209,308,80.09591025641028,5.532423076923077,7.662051282051284,8.021203637495837
730,informal,1108,214,308,78.83323208722743,6.693971962616825,8.441744548286605,7.492282038375204
731,informal,1432,272,406,76.9873529411765,6.744411764705884,8.858823529411765,8.472884824447931
732,informal,444,80,130,68.51666666666668,7.015000000000001,9.833333333333336,10.125756701596842
733,informal,617,111,179,68.0318918918919,7.709601029601032,11.387902187902188,11.20814326018867
734,informal,640,115,187,65.83478260869569,8.158012422360247,10.745341614906833,10.608840637214634
735,informal,390,70,113,63.381071428571445,8.766428571428573,11.571428571428573,11.20814326018867
736,informal,406,73,117,66.8543561643836,7.5615342465753415,10.223561643835616,10.355215969177355
737,informal,771,136,222,65.7902941176471,8.306176470588234,12.094117647058823,11.698219412168324
738,informal,3352,518,997,54.36576607387141,9.446652986776105,11.419425444596444,11.267331181571699
739,informal,583,96,160,79.00806818181822,4.407386363636363,6.407575757575758,7.686295010490155
740,informal,373,60,101,78.28500000000003,4.46952380952381,6.095238095238095,7.447530270364452
741,informal,445,77,119,71.53096491228072,6.428947368421053,8.750877192982456,9.2995712137729
742,informal,471,82,124,78.36207317073175,5.239547038327526,8.10034843205575,8.841846274778883
743,informal,503,83,136,68.04500000000003,6.678571428571431,8.588153310104529,9.236282656511921
744,informal,506,88,137,71.77787878787882,6.891363636363636,9.503030303030304,9.725611199111238
745,informal,387,65,102,72.19301282051283,5.881153846153847,8.025641025641026,8.841846274778883
746,informal,476,72,120,71.28000000000002,6.298333333333332,8.688888888888888,9.2995712137729
747,informal,529,91,139,72.78285714285717,6.337142857142858,9.156043956043957,9.606745405546679
748,informal,394,61,101,68.24544262295082,6.771278688524593,9.47016393442623,9.888512548439397
749,informal,439,70,111,71.71904761904764,6.154285714285717,8.666666666666666,9.2995712137729
750,informal,374,63,99,72.63464285714288,5.73674603174603,8.009523809523811,8.841846274778883
751,informal,410,72,114,78.33000000000001,5.315000000000001,8.133333333333335,8.841846274778883
752,informal,496,88,128,84.31272727272729,3.486818181818183,5.472727272727273,6.980632752743321
753,informal,321,59,85,87.87789548022603,3.4450000000000003,6.6451977401129945,7.793537801064561
754,informal,495,86,132,84.78791754756872,3.3753699788583518,5.452854122621565,6.980632752743321
755,informal,341,59,91,82.14230225988703,4.245000000000001,6.6451977401129945,7.793537801064561
756,informal,453,83,119,88.79518072289159,3.819827882960414,6.1886402753872645,6.868970318607317
757,informal,394,74,100,95.69760135135138,2.2093918918918938,5.321621621621622,6.6274283507984215
758,informal,553,107,158,87.31171144859815,4.403820093457945,7.592990654205607,8.07648339933343
759,informal,432,79,117,86.14962025316456,4.046871609403258,7.0459312839059685,7.957251820313856
760,informal,327,59,88,83.57620056497178,4.045000000000002,7.323163841807911,8.344100000000001
761,informal,1080,190,308,73.2842105263158,6.409172932330829,7.323308270676691,7.70948699238394
762,informal,825,146,230,63.62439726027398,11.63909589041096,12.775890410958905,8.238735603445708
763,informal,525,96,150,70.14075000000001,8.24591666666667,9.346666666666668,8.238735603445708
764,informal,573,105,162,73.5257142857143,8.22095238095238,8.780952380952382,5.683917801722854
765,informal,407,78,113,78.58096153846155,7.143205128205128,7.800000000000001,3.1291
766,informal,938,171,264,70.85516447368423,8.686600877192983,9.953508771929826,8.07648339933343
767,informal,567,107,158,78.04257788161996,6.804252336448599,7.880996884735203,6.42735559955562
768,informal,703,127,197,70.77445538057745,8.646102362204726,10.041469816272967,8.344100000000001
769,informal,667,125,187,74.69396666666667,8.0166,9.613333333333333,7.793537801064561
770,informal,899,167,258,76.77477272727275,6.649848484848487,8.054545454545455,7.554174236665414
771,informal,599,113,169,74.58980530973453,8.470017699115044,9.393982300884955,5.683917801722854
772,informal,412,71,112,70.88397183098591,6.900112676056342,6.806760563380282,6.742157984588678
773,informal,391,70,111,74.13619047619049,5.8171428571428585,5.80952380952381,6.42735559955562
774,informal,475,85,136,76.00642156862747,6.177352941176469,6.6078431372549025,6.42735559955562
775,informal,498,94,138,82.50500000000001,5.087568389057754,6.222492401215806,6.18269132825596
776,informal,432,81,120,75.50311111111111,6.752691358024695,7.961481481481481,7.554174236665414
777,informal,536,95,155,69.11000000000003,8.34,8.863157894736842,7.554174236665414
778,informal,540,101,153,77.43554455445545,6.043083451202264,6.563507779349364,6.18269132825596
779,informal,434,80,125,74.8616666666667,6.129999999999999,6.833333333333335,7.168621630094336
780,informal,467,81,135,66.1031111111111,8.063802469135805,8.455308641975309,8.238735603445708
781,informal,456,83,130,72.51946787148597,6.5809036144578315,6.497188755020081,6.42735559955562
782,informal,509,94,140,78.80875,5.186117021276598,5.551063829787235,5.985473137389441
783,informal,687,99,173,56.692556818181856,8.426148989898994,8.182323232323233,8.841846274778883
784,informal,873,153,248,64.11724264705883,9.067442810457518,9.741503267973856,8.841846274778883
785,informal,434,77,124,72.95202380952382,6.272142857142857,6.172294372294373,6.42735559955562
786,informal,735,139,215,72.23494565217395,7.469384057971013,8.928985507246377,8.472884824447931
787,informal,372,64,108,66.33875,7.981249999999999,8.275,8.07648339933343
788,informal,618,111,173,70.80592905405408,6.8302590090090085,7.351801801801802,7.6454224807358475
789,informal,469,84,135,69.93300000000002,7.678666666666668,8.14857142857143,7.554174236665414
790,informal,882,154,250,70.25813131313133,7.7106060606060645,9.701587301587303,9.444778638647367
791,informal,773,138,228,73.56731884057973,6.807391304347828,7.872463768115942,7.793537801064561
792,informal,533,94,154,71.70500000000001,6.593951367781155,6.222492401215806,6.18269132825596
793,informal,410,73,116,69.17216438356166,7.238246575342465,7.4838356164383555,7.554174236665414
794,informal,636,115,181,68.81315789473686,8.381403508771932,9.35438596491228,8.344100000000001
795,informal,1022,184,291,74.45138339920952,7.030375494071148,7.9952569169960475,7.348242739294969
796,informal,488,89,136,73.90950374531836,6.635449438202251,7.281647940074906,7.168621630094336
797,informal,785,142,226,71.66562597809079,7.1830516431924885,8.282942097026604,8.167268648758528
798,informal,403,74,115,72.91570270270272,6.765783783783785,7.0010810810810815,6.742157984588678
799,informal,430,76,123,72.64412280701758,6.273684210526316,6.1192982456140355,6.42735559955562
800,informal,270,41,72,64.3900487804878,6.3153170731707355,9.133658536585367,9.3871
801,informal,232,38,66,72.22100000000002,5.074000000000002,7.250526315789475,8.238735603445708
802,informal,535,83,148,61.922222222222246,6.858271604938274,9.0320987654321,9.444778638647367
803,informal,372,63,108,68.60607142857145,6.298650793650793,8.644444444444444,9.2995712137729
804,informal,468,74,135,54.34283783783786,8.305830115830116,11.255598455598458,10.914260884657427
805,informal,294,49,82,74.30432653061226,5.32995918367347,8.001632653061225,8.841846274778883
806,informal,486,81,145,67.79916666666671,7.156481481481482,9.350617283950617,9.725611199111238
807,informal,330,51,92,62.11729411764708,7.129176470588238,8.785882352941178,9.3871
808,informal,443,78,127,76.20848214285716,5.020892857142858,6.966883116883117,8.07648339933343
809,informal,436,70,125,60.11642857142857,7.358571428571434,9.142857142857144,9.606745405546679
810,informal,2042,316,587,57.95813703907541,8.58851403412218,11.318436984039627,11.20814326018867
811,informal,282,47,82,72.8841666666667,5.039468085106382,7.388652482269504,8.344100000000001
812,informal,473,84,139,67.75500000000001,6.790000000000003,9.561904761904762,9.957137785484202
813,informal,418,74,122,71.68949324324328,5.558040540540542,8.564864864864864,9.188382445141503
814,informal,290,50,83,70.99300000000002,5.131714285714285,8.457142857142857,8.841846274778883
815,informal,385,65,114,71.16076923076923,5.640659340659344,8.637362637362639,9.236282656511921
816,informal,772,144,224,73.69772727272729,6.232121212121214,9.125252525252526,9.573946990214175
817,informal,394,72,114,76.67500000000003,4.800555555555558,8.044444444444444,8.841846274778883
818,informal,422,72,124,71.81500000000001,5.230000000000004,7.644444444444445,8.515128840125781
819,informal,406,72,120,70.67000000000002,5.957539682539682,8.55873015873016,9.236282656511921
820,informal,299,52,87,70.08365384615385,5.098846153846157,8.753846153846155,8.841846274778883
821,informal,304,52,89,67.5142307692308,5.687912087912089,9.894505494505495,9.606745405546679
822,informal,543,91,156,68.3743241758242,5.983175824175824,8.035604395604395,8.841846274778883
823,informal,276,46,80,64.79681159420292,6.126086956521743,10.023188405797102,9.725611199111238
824,informal,734,113,202,64.01336651917404,6.670110619469028,10.13834808259587,10.125756701596842
825,informal,413,67,121,58.2244776119403,7.515991471215354,12.186780383795309,11.20814326018867
826,informal,347,62,101,71.50218237704921,5.180471311475408,9.607377049180329,9.516144504307135
827,informal,875,157,254,73.47786027070066,5.448339968152869,8.256210191082804,9.017664075816786
828,informal,367,66,106,70.27943181818185,5.50628787878788,8.754545454545456,9.188382445141503
829,informal,604,109,177,72.70287270642204,6.503566513761466,9.853669724770644,10.125756701596842
830,informal,394,69,112,73.01975543478262,5.217228260869565,8.667391304347825,9.188382445141503
831,informal,274,46,79,64.79681159420292,6.126086956521743,10.023188405797102,9.725611199111238
832,informal,422,78,118,77.63105769230769,4.853525641025644,8.515384615384617,9.188382445141503
833,informal,574,95,171,64.49014354066986,6.409760765550239,8.507177033492823,9.095868883498916
834,informal,330,56,97,67.28285714285715,5.86214285714286,9.62857142857143,9.606745405546679
835,informal,368,64,106,68.75159722222224,5.436458333333334,8.469444444444445,8.841846274778883
836,informal,631,105,190,63.399464285714316,6.590119047619048,8.452380952380953,9.075114841892004
837,informal,441,76,121,78.0846052631579,4.728157894736842,7.484210526315789,8.472884824447931
838,informal,134,26,39,84.15371794871797,3.674615384615386,5.005128205128205,6.42735559955562
839,informal,3117,580,888,76.41808429118775,6.602988505747124,8.375478927203066,8.167268648758528
840,informal,1021,198,286,82.4212237762238,5.546969696969697,7.102408702408702,6.67199483983844
841,informal,1057,203,296,82.92932266009853,5.294556650246307,6.785221674876848,6.5431188927421005
842,informal,1074,205,298,83.43689024390244,5.259250871080141,6.832752613240418,6.5431188927421005
843,informal,1072,207,303,81.14264214046825,5.897294685990339,7.528651059085842,7.010146845296333
844,informal,1140,220,319,81.19924242424246,5.577272727272728,7.32121212121212,7.3011
845,informal,1110,216,311,81.50833333333335,5.7234391534391555,7.097354497354498,6.5431188927421005
846,informal,1345,256,375,80.51279411764708,5.770441176470587,6.961029411764706,6.522977012572876
847,informal,1399,274,393,82.10113568054962,5.811940747101762,7.322971232288537,6.522977012572876
848,informal,1218,236,344,80.81397175141244,5.896000000000001,7.479774011299435,7.03164865440522
849,informal,1203,231,341,80.21737012987015,6.169675324675328,7.8121212121212125,7.168621630094336
850,informal,1102,215,309,81.44567084078713,6.007906976744188,7.5456171735241515,6.67199483983844
851,informal,1137,216,321,79.94166666666668,5.941957671957674,7.838095238095239,7.70948699238394
852,informal,1077,206,302,81.09969753547423,5.884174757281556,7.50351008215086,7.010146845296333
853,informal,1723,332,486,78.28678045515399,6.922008032128513,8.823560910307897,7.793537801064561
854,informal,1040,200,292,81.2396153846154,5.7500000000000036,7.353846153846155,7.010146845296333
855,informal,1010,196,282,81.89722919937206,5.58183673469388,7.051177394034537,6.67199483983844
856,informal,1300,229,374,62.156932318782566,9.716331597917506,12.483620344413296,11.567385478589937
857,informal,1117,200,316,65.71045454545455,8.610909090909093,11.272727272727273,10.832165505486643
858,informal,1237,218,355,64.89424155145932,8.70028801843318,11.657296466973888,11.20814326018867
859,informal,1158,210,330,69.02107142857145,7.979761904761904,10.428571428571429,10.125756701596842
860,informal,1169,210,332,67.72167663476876,8.140299043062203,11.177192982456141,10.864195022040775
861,informal,1343,238,385,64.55185197155788,8.803781512605042,11.356690368455075,10.891193690592665
862,informal,1091,197,310,70.35787013536383,7.524175126903554,10.424534686971237,10.31748142421505
863,informal,1097,195,311,67.99663461538462,7.812115384615385,10.602564102564102,10.504223727775692
864,informal,1170,210,332,66.10253787878789,8.366136363636365,11.559968102073366,11.20814326018867
865,informal,1336,243,373,68.79564102564103,8.307407407407407,10.933713200379868,10.389873798559362
866,informal,1053,190,299,68.63686602870816,7.976889952153112,10.698564593301436,10.436869588844216
867,informal,1055,190,297,68.98593073593075,7.905618085618087,10.682251082251083,10.436869588844216
868,informal,1151,211,328,70.87830477579296,7.405402843601895,10.09420342690485,10.035473477838034
869,informal,1153,210,326,69.02107142857145,7.979761904761904,10.61904761904762,10.31748142421505
870,informal,1120,199,320,66.4616719963454,8.483544997715853,11.457469164001829,11.022393298168332
871,informal,1066,193,303,68.92066415449837,8.00505887894489,10.748751766368347,10.436869588844216
872,informal,1142,207,323,68.31905119152694,8.382568402471318,11.180229479258607,10.63711953065702
873,informal,1278,191,322,63.55811736474695,8.348390052356024,10.973996509598605,10.864195022040775
874,informal,1079,195,306,68.23258741258742,8.146200466200469,10.98834498834499,10.63711953065702
875,informal,1135,205,323,68.57931910569107,7.93786585365854,10.735772357723576,10.504223727775692
876,informal,1068,195,305,68.66643356643357,8.08568764568765,10.783216783216783,10.436869588844216
877,informal,1118,206,316,71.13510517799355,7.602087378640778,10.361812297734629,10.125756701596842
878,informal,1160,197,320,67.34521671222181,7.630659898477159,9.91940648184303,10.035473477838034
879,informal,1266,223,359,67.64537081752331,8.085650224215247,10.807726802345636,10.560738912317856
880,informal,1104,202,312,70.09095859585962,8.045085508550859,10.909810981098111,10.436869588844216
881,informal,1127,203,320,68.07999104343935,8.348159426780118,11.125660546350202,10.63711953065702
882,informal,1143,194,312,65.08666822867856,8.56240862230553,11.178256794751642,10.832165505486643
883,informal,1206,215,343,70.44656976744187,7.248588039867112,10.04983388704319,10.125756701596842
884,informal,1181,216,331,68.16287526427062,8.60761099365751,11.353065539112052,10.63711953065702
885,informal,1535,267,432,66.55912124060153,8.105780075187972,10.559774436090226,10.411451182825502
886,informal,1266,225,343,-29.300270270270246,44.921621621621625,48.90450450450451,23.72669961743115
887,informal,1305,231,356,-32.403460698689926,46.223951965065496,49.992139737991266,22.918633597333717
888,informal,1330,230,362,4.65026315789477,31.491228070175442,34.96140350877193,19.946969662950774
889,informal,1370,236,373,20.469021739130483,24.688913043478262,28.043478260869563,18.511140095513987
890,informal,590,108,164,84.4922570093458,4.132532710280376,6.149158878504673,7.168621630094336
891,informal,564,109,156,88.16583333333337,4.31574074074074,6.511111111111112,6.6274283507984215
892,informal,552,96,141,85.6958479532164,3.9287719298245634,5.906432748538013,6.937597516519254
893,informal,809,154,229,75.72900735294118,7.447834967320265,10.26437908496732,9.516144504307135
894,informal,506,94,141,84.0549798387097,4.4233198924731205,6.800537634408602,7.6454224807358475
895,informal,478,93,131,90.33206521739133,3.5167391304347824,5.904347826086957,6.6274283507984215
896,informal,564,105,155,86.91572649572652,4.0070512820512825,5.776068376068377,6.42735559955562
897,informal,521,100,142,90.01982954545458,3.7776641414141423,6.162121212121213,6.6274283507984215
898,informal,750,144,208,81.68973076923079,5.417769230769231,7.957762237762238,8.238735603445708
899,informal,897,164,253,78.8638675869121,5.633880368098161,7.641922290388549,8.07648339933343
900,informal,650,127,179,89.1229220779221,3.6740981240981263,6.16911976911977,6.980632752743321
901,informal,473,91,129,88.505,4.1087301587301575,6.476190476190476,6.868970318607317
902,informal,560,108,156,85.7304030373832,4.624380841121496,6.845327102803738,7.168621630094336
903,informal,678,127,188,81.24600000000004,5.057333333333336,7.262222222222222,7.908726449838941
904,informal,666,130,183,89.46708139534884,3.985186046511629,6.40031007751938,6.742157984588678
905,informal,569,107,155,87.53260377358494,3.6836226415094337,6.126792452830189,7.168621630094336
906,informal,639,121,176,84.02666666666667,4.85166666666667,7.0,7.3871296695380915
907,informal,702,131,195,82.35846153846155,5.001538461538463,7.661538461538462,8.238735603445708
908,informal,585,110,165,86.67351490825689,4.554942660550459,6.55091743119266,6.6274283507984215
909,informal,1936,349,572,69.08089655172415,7.946574712643677,9.718620689655172,9.3871
910,informal,545,103,158,76.31250606796117,5.813774271844661,6.315048543689321,6.6274283507984215
911,informal,672,120,199,71.98500000000001,6.199999999999999,6.466666666666668,7.168621630094336
912,informal,530,95,152,71.05789473684212,6.719699248120303,7.112781954887218,7.447530270364452
913,informal,555,103,161,74.45845588235295,6.041323529411766,6.6686274509803924,7.168621630094336
914,informal,557,102,160,78.1771177117712,5.143102310231026,5.677007700770076,6.42735559955562
915,informal,533,100,155,76.55350000000003,5.687000000000001,6.2,6.6274283507984215
916,informal,750,143,217,70.18896825396827,7.333809523809524,8.507936507936508,8.515128840125781
917,informal,607,108,176,74.45633333333336,5.557185185185187,6.542222222222222,7.554174236665414
918,informal,566,105,167,74.26741071428572,6.1611309523809545,7.154761904761905,7.6454224807358475
919,informal,520,95,153,71.05789473684212,6.719699248120303,7.112781954887218,7.447530270364452
920,informal,612,106,173,68.08247641509436,7.0548584905660405,7.186792452830189,7.6454224807358475
921,informal,1037,161,310,56.93437041219653,8.954206662902319,11.56883116883117,11.389717465364857
922,informal,1186,171,350,49.51542510121462,9.620701754385966,12.279082321187586,11.807384569943707
923,informal,1221,174,356,53.088586206896565,8.736298850574713,11.536551724137931,11.20814326018867
924,informal,646,118,181,67.12669491525428,8.084285714285716,8.77675544794189,8.418075326091056
925,informal,1218,218,348,65.76464067278289,8.599587155963306,10.385932721712539,9.928628108626363
926,informal,693,129,197,65.49279069767444,8.702569213732005,9.85204872646733,9.236282656511921
927,informal,834,151,241,58.59282008830024,11.338907284768215,13.245474613686534,11.20814326018867
928,informal,1054,194,298,71.81140034364263,7.259329896907218,8.73470790378007,8.59863814320734
929,informal,724,130,207,64.9896153846154,8.80824175824176,9.89010989010989,9.236282656511921
930,informal,694,129,194,68.77186046511628,8.245204872646735,9.541971207087485,8.841846274778883
931,informal,677,124,194,66.0485483870968,8.447603686635947,9.9889400921659,9.606745405546679
932,informal,973,169,276,64.12940170940173,8.97948717948718,10.1146614069691,9.444778638647367
933,informal,632,115,181,63.05561594202899,9.225869565217394,10.10144927536232,9.2995712137729
934,informal,844,151,245,63.298067052980144,9.119594370860927,10.199006622516556,9.516144504307135
935,informal,1237,221,350,65.08111301369864,8.71562785388128,10.039726027397261,9.516144504307135
936,informal,852,158,242,65.77862341772155,8.990981012658231,10.431645569620253,9.516144504307135
937,informal,956,168,277,61.53310254491022,9.862627245508982,11.46377245508982,10.411451182825502
938,informal,688,126,194,66.36500000000001,8.474444444444444,9.73968253968254,9.236282656511921
939,informal,877,150,252,59.877000000000024,10.23114285714286,11.238095238095239,9.957137785484202
940,informal,750,130,214,60.838173076923084,8.810576923076926,10.192307692307693,10.125756701596842
941,informal,640,116,180,64.6875287356322,9.039655172413795,10.14712643678161,9.2995712137729
942,informal,694,129,196,70.08348837209303,8.062259136212624,9.231893687707641,8.418075326091056
943,informal,616,110,177,60.55757575757579,9.367272727272727,10.242424242424242,9.725611199111238
944,informal,814,145,228,65.91398706896554,8.568405172413797,10.008620689655173,9.516144504307135
945,informal,1242,223,350,69.26839686098658,7.554878283151826,8.88263933376041,8.841846274778883
946,informal,650,119,185,70.16880777310925,7.167552521008403,7.966806722689076,8.07648339933343
947,informal,730,130,204,64.9896153846154,8.80824175824176,9.582417582417582,8.841846274778883
948,informal,774,140,222,63.26071428571433,9.404285714285717,10.571428571428573,9.606745405546679
949,informal,934,165,267,62.84607954545457,9.617386363636367,10.674242424242426,9.516144504307135
950,informal,1815,260,482,47.6414105058366,11.174733185102838,13.879822123401892,13.023866798666859
951,informal,1484,266,423,62.06940191387562,10.60933014354067,11.777990430622012,9.573946990214175
952,informal,695,123,194,66.57073170731708,8.339279907084787,9.304994192799072,8.841846274778883
953,informal,686,121,194,65.63188533057853,7.862469008264462,8.694628099173555,8.841846274778883
954,informal,1089,180,306,69.60604187437688,6.137254901960784,7.5545363908275185,8.671277953709914
955,informal,1236,205,348,70.93993564356438,5.8737524752475245,7.406336633663367,8.548686976883017
956,informal,3503,598,988,66.55316290459966,7.622176746166954,9.754156729131177,10.008157457239328
957,informal,1471,237,413,67.14415292353826,6.399947526236883,8.000299850074963,8.964715089967882
958,informal,1174,196,329,71.90116724237191,5.894257340241797,7.397697179044329,8.515128840125781
959,informal,1471,244,405,68.6406176914372,6.406754055073559,7.867295360241418,8.841846274778883
960,informal,1197,200,334,70.32943457416809,6.168688663282573,7.829554427523971,8.841846274778883
961,informal,1571,265,441,73.08388040712471,6.165027262813524,7.891239549254817,8.704169506293173
962,informal,2941,518,830,71.98155339805827,6.874785020804442,9.147850208044384,9.534367207540994
963,informal,1168,194,326,69.76963585434176,6.289797696856521,7.833302209772798,8.841846274778883
964,informal,1171,194,327,67.5315406162465,6.601967009025834,8.04494242141301,9.007467420416297
965,informal,1273,204,355,67.72423409269442,6.4412621105001335,8.012673474731605,8.99025400887824
