Abstract_Entities,Generated_Abstract_Entities
,
,
,
,Sverige:LOC
,Sverige:LOC
,Sverige:LOC
,
,
Kina:LOC,Sverige:LOC
TS:ORG,
Sverige:LOC,
sverige:LOC,Sverige:LOC
,Sverige:LOC
,Sverige:LOC
"Sverige:LOC,idag:TME,TS:ORG",Sverige:LOC
"Sverige:LOC,ga:ORG",Sverige:LOC
Sverige:LOC,Sverige:LOC
,Sverige:LOC
,Sverige:LOC
"TS:ORG,TS:ORG",Sverige:LOC
,Sverige:LOC
,Sverige:LOC
,Sverige:LOC
,Sverige:LOC
,
,Sverige:LOC
,
usa:LOC,Sverige:LOC
"BRIS:LOC,Alkisar:PRS,Sverige:LOC,2011:TME,åxå:PRS",Sverige:LOC
"Nangijala:LOC,Nangilima:LOC",Sverige:LOC
,
Coop:ORG,Sverige:LOC
,
,"Ica:ORG,Coop:ORG"
,"Ica:ORG,Coop:ORG"
,
,
Triumf Glass:WRK,
,
,
,"Ica:ORG,Coop:ORG"
,
ica maxi:ORG,
Triumf:PRS,
,
,
,
,
,
,KALP:LOC
,
,
,
,
,
,"Nato:ORG,Sverige:LOC"
,KD:ORG
,"Moderaterna:ORG,Sverige:LOC"
SJ:ORG,"Moderaterna:ORG,KD:ORG,Moderaterna:ORG,CSN:ORG,Moderaterna:ORG,Nato:ORG,EU:ORG"
,Moderaterna:ORG
,
,"Moderaterna:ORG,CSN:ORG"
"Moderaterna:ORG,Moderaterna:ORG","Moderaterna:ORG,SD:s:ORG"
,Moderaterna:ORG
,"CSN:ORG,Moderaterna:ORG,KD:ORG,Sverige:LOC"
,Sverige:LOC
,
,"Moderaternas:ORG,KD:ORG,Trafikverket:ORG,CSN:ORG,CSN:ORG,Moderaterna:ORG"
,Moderaterna:ORG
"HV:ORG,HV:ORG","PBV:ORG,GRG:ORG,HV:ORG,BMP:ORG"
,"HV:ORG,PBV:ORG,HV:ORG"
HV:ORG,"HV:ORG,HV:ORG,HV:ORG,HV:ORG"
HV:ORG,"HV:ORG,Toyota Hilux:OBJ,HV:ORG"
"Rikshemvärnschefen:PRS,Hemvärnets:ORG,Pbv:WRK","Volvo:OBJ,HV:ORG"
"HV:s:ORG,p n p:ORG","Skövde:LOC,HV:ORG"
,"Micke:PRS,ICA Basic:ORG,Stockholm:LOC"
"JC:ORG,Motörhead:ORG",Mick:PRS
"Rolling Stones:WRK,kring 1990:TME","bira:PRS,Norden:LOC,Rolling Stones”-paket:WRK"
,
Dressman:ORG,"Dressmanns:PRS,Norden:LOC"
,"Skandinavien:LOC,Norden:LOC"
,"Norden:LOC,Mick:PRS,Dressmanns:PRS"
,
Rolling Stones:WRK,"NDAs:ORG,Mick:PRS"
,"NDAs:ORG,Norden:LOC,Keith Richards:PRS,i 30 år:TME"
,"Dressmanns:PRS,Norden:LOC,Drottninggatan:LOC"
Dressman:PRS,"Norden:LOC,Skandinavien:LOC,Drottninggatan:LOC"
,"NDAs:ORG,Norden:LOC"
,"Dressmanns:PRS,Norden:LOC"
Dressman:PRS,Dressmanns:PRS
Anders Westgårdh:PRS,"Sverige:LOC,Norden:LOC"
,"Norden:LOC,Rolling Stones:WRK,Mick:PRS"
"Urban Outfitters:PRS,Dressman:PRS,Sverige:LOC,Dressman:PRS,Tressman:PRS",
urban:PRS,ICA:ORG
Västerlånggatan:LOC,
,SEK:ORG
Dressman:PRS,"SEK:ORG,Norden:LOC"
"Toto:PRS,Toto:PRS","Mickes Swish:PRS,Norden:LOC,Hötorget:LOC"
,"Dressmanns:PRS,Mick:PRS,Drottninggatan:LOC"
Rolling Stones:WRK,"Norden:LOC,Micke Jagger:PRS"
