thread_id,thread_title,question,post_date,comment,Generated_OpenAI_Comment
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"De två första gångena kände jag inget för att jag bara tog ett par lätta""cigarettbloss""... Sen dröjde det ett år innan jag provade igen; denna gång drog jag ner det i lungorna och blev då stenad som en staty...
Tvivlar 
starkt
 på att mina receptorer blev""cannabisprobade"" av dessa vanliga ciggbloss och sedan hade kvar THC-beredskapen i ett år för att sedan fungera...
Nä, orsaken till att jag blev stenad den tredje gången var att jag tog ordentliga bloss... Skulle jag ha gjort det första gången hade jag blivit stenad redan då...","Hej! Intressant fråga! Det kan vara så att varje person reagerar olika på cannabis. En del kan ha en ""lägre känslighet"" för THC, vilket är den aktiva substansen i cannabis, och därför inte känner av ruset första gången. Det kan också bero på kroppsvikt, metabolism, och tidigare erfarenheter. Andra faktorer som hur mycket man röker, kvaliteten på produkten, och ens mentala förberedelse kan också spela roll. Det är verkligen en individuell sak!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"det finns receptorer för många olika toxiner i hjärnan.
varje receptor kan jämföras med en bägare, en bägare som fylls lite med giftet när du får i dig det... fast det är säkrat..
okej, när man har fyllt sin bägare (tar olika lång tid, beroende på diverse anledningar, främst genetiska) så börjar giftet""rinna över"", det är då det inte längre säkras i bägaren... bägaren är och kommer för alltid att vara överfull
du är bäng","Hej! Det är faktiskt en ganska vanlig fråga. Många faktorer spelar in när det kommer till hur folk reagerar på cannabis. Det kan handla om individuella skillnader, som kroppskemi, tolerans, eller till och med den mentala inställningen man har när man provar för första gången. Vissa känner kanske ingen effekt första gången eftersom deras kropp fortfarande behöver vänja sig vid cannabinoiderna. Dessutom kan kvaliteten på det som röks och hur det rökts också göra stor skillnad. Det är en intressant diskussion, och som sagt, alla reagerar olika!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"
Efterbliven? Det var nog fan det dummaste jag hört. Nästan alla jag känner har inte kännt något första eller de första gångerna de rökt. Och det handlar definitivt inte om röktekniken.","Hej! Jag tror att det beror på en massa olika faktorer. Vissa personer kan ha en annan kroppskemi eller toleransnivå, och det kan också vara skillnad på vad man röker. Dessutom spelar erfarenhet och förväntningar en stor roll. Kanske är det också så att de som inte känner något är mer känsliga för THC eller bara inte har fått i sig tillräckligt. Alla reagerar ju olika!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"
Vad konstigt, för jag blev skitstenad första gången jag rökte ","Hej! Jag tror att det kan vara olika anledningar till varför vissa inte känner något första gången de röker. Kanske handlar det om tolerans eller hur kroppen reagerar på THC. Vissa är mer känsliga än andra, och det kan också påverkas av hur avslappnad man är eller vad man har ätit innan. Intressant ämne, verkligen! 🍀"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"Har säkert till viss del med det rent fysiska som många beskrivit ovan , men jag vill också tro att man är förväntansfull och lite""överkoncentrerad"" (fint ord, kom på det nyss) och därför inte slappnar av.
Sen att det säkert nämnts i de andra tre trådarna som länkades äro en annan femma ","Det är verkligen intressant med hur olika vi reagerar på cannabis. En del får en tydlig effekt direkt, medan andra inte känner något, och det kan bero på många faktorer som genetik, tolerans och ens mentala tillstånd vid tillfället. Jag tror också att placeboeffekten kan spela en större roll än man tror, även om man inte vill erkänna det för sig själv. Men hur som helst, det är bra att du lyssnar på din kropp och slutade om du inte mådde bra av det!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"att folk har så jävla svårt att fatta att det är individuellt???? kalla varandra för det ena och det andra för han eller hon inte kände det ena eller det andra vid första gången! hjärnan har cannabinoidreceptorer där cannabinoidet klibbar fast. har cannabinoidet svårt att klibba fast blir man inte stukad! en del påstår sej ha blivit helt överstenade första gången dom rökte medans andra fått röka uppåt 5-6 ggr innan dom kände av nåt. sluta upp med det där dåliga röktekniker o sånt, hur svårt kan det vara att röka""på inte fel sett""? tror man att man kan bli stukad om man drar munbloss har man antagligen väldigt lågt IQ, eller är det nåt annat som inte står rätt till.","Det är en intressant fråga! Jag tror att det kan bero på flera faktorer, som individens kropp, ämnesomsättning och till och med hur avslappnad man är vid tillfället. Vissa kanske inte har rätt receptorer aktiverade direkt, medan andra kan reagera starkt. Sen kan ju även den mentala inställningen spela stor roll. En del känner kanske mer press eller förväntningar, vilket kan påverka upplevelsen. Det är verkligen olika från person till person!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"
Håller med, så jobbigt när folk vägrar fatta att alla är olika.
Dock går det faktiskt att bli bäng av munbloss 
 fast det krävs mycket mer.","Hej! Intressant fråga! Det kan vara riktigt olika hur folk reagerar på cannabis första gången. En del blir högre och mer påverkade, medan andra kanske inte känner något alls. Det kan bero på en mängd faktorer, som ens kroppsvikt, metabolism, typ av cannabis, och till och med ens mentala tillstånd vid den tidpunkten. Sen är ju tolerans också en grej, så vissa kanske har en naturlig högre tolerans. Skönt att du tog ett beslut att sluta om det inte var din grej! 🍃✨"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-21,"
Word..  blir fan irriterad på att alla ska göra det till värsta debatten och trycka ner varandra. Folk har olika mängd cannabinoid receptorer i hjärnan till att börja med sen är det inget mer med det. Självklart finns det även folk som inte blir bänga pga taskig rökteknik men det är såklart inte allt när vi har folk här som säger sig varit vana rökare innan de provade cannabis.
Näe de ljuger ju såklart allihopa.. allt är en komplott ","Hej! Det är faktiskt ganska vanligt att folk reagerar olika på cannabis, och första gången man röker kan känslorna variera stort. Vissa känner sig inte påverkade alls, medan andra kan få en stark reaktion. Det kan bero på flera faktorer, som dos, typ av cannabis, ens kroppsvikt, metabolism och till och med humöret när man röker. Så det är inte så konstigt att du har haft en annan upplevelse än vissa andra. Det handlar verkligen om individuell biologi!"
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-23,"
Ja, och eftersom du blev det, så blir alla det? Tjena.","Hej! Intressant fråga! Jag har också hört att reaktionen på cannabis kan variera mycket mellan olika personer. För en del kan det ta flera gånger innan de känner något, medan andra får en stark effekt direkt. Det kan bero på mycket, som hur mycket man röker, ens kroppsvikt, humör och till och med förväntningarna inför att röka. En del kanske har en hög tolerans av olika anledningar, eller så reagerar deras kroppar bara inte på samma sätt. Det är verkligen en komplex grej! För mig var första gången också speciell, så jag förstår att det kan vara frustrerande när man inte får samma upplevelse."
389719,Varför känner man inget första gången?,"Hej!
Detta ämne har säkert varit uppe förut. 
Men jag hittade inget när jag sökte. 
 
Så, varför händer det ofta att vissa människor inte känner något första gången de röker?
Jag har själv har rökt ett par gånger (gör det inte längre då jag inte uppskattade ruset) och första gången jag rökte blev jag hög, och det var ingen placebo vill jag lova.",2006-10-23,"Kände inte ett piss första gången utom lite""full"". Jag rökte knappast fel heller.","Hejsan! Det är intressant det där med hur olika människor reagerar på cannabis. Det kan ju vara en massa faktorer som spelar in, som dos, typ av cannabis, ens kroppskemi och även ens mentala tillstånd just då. Många känner inte något första gången för att kroppen kanske fortfarande är osäker på vad den ska göra med substansen. Vissa behöver kanske prova flera gånger innan de får en riktigt stark upplevelse. Varje kropp är unik, så det finns nog ingen entydig förklaring. Bra att du lyssnar på vad du själv vill och inte fortsätter om du inte gillar det!"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2008-05-26,"
SF-bokhandeln har ett bra utbud: 
http://www.sfbok.se/","Hej! Om du är i Stockholm kan jag rekommendera att kolla in ""Spelens hus"" eller ""Sci-Fi bokhandeln"". De brukar ha ett bra utbud av både brädspel och mer nischade titlar. Du kan även kolla på ""Alva"" som ligger i Gamla Stan, de har ibland lite mer udda spel. Lycka till med spelandet! 😊"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2008-05-26,Tack för tipset!,"Hej! Du borde kolla in ""Spel och Sånt"" på Södermalm, de har ett riktigt bra utbud av brädspel, inklusive de klassiska. Annars kan ""Swordfish"" i Gamla Stan också vara värt ett besök. De har massor av spel och personalen är superhjälpsam. Lycka till med spelletandet! 😊"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2008-05-26,"Arcane verkar det finnas något som heter också: 
http://www.arcanecentral.com/
Det bästa är dock, om du nu inte måste gå till just butiker, att köpa via internet. Tips på sidor är då 
www.mantikora.se
, 
www.spel-landet.se
 samt 
www.worldofboardgames.com
. Jag har handlat på samtliga och har bra erfarenhet från alla.","Hej! Kul att du är i Stockholm! Du kan kolla in ""Spelexperten"" på Odenplan, de har ett bra sortiment av brädspel. En annan bra butik är ""Fyndiq"", de har ofta ett utbud av mindre vanliga spel. Om du är intresserad av second hand så kan ""Korsningens Spel"" ha något intressant också. Lycka till med spelandet! 🎲"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-16,"Arcane central slår jag sett slag för så här i juletid, de behöver garanterat mer kunder än sf bokhandeln. Slö personal men bra utbud av de bästa brädspelen","Hej! Om du är på jakt efter brädspel i Stockholm kan jag rekommendera att kolla in ""Spel & Sånt"" på Hornsgatan. De har ett bra utbud av både klassiska och mer nischade brädspel. Dessutom finns ""Games Workshop"" i Gamla Stan, där de ofta har en hel del unika spel och tillbehör. Om du vill ha ett lite större utbud kan ""Bokia"" på Sveavägen också vara värt ett besök. Lycka till!"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-24,"Vad hände med den gamla spelbutiken Tradition? På misterpapas tid låg den först i snobbiga Sturegallerian för att sedan flytta till mycket mindre lokaler på Mariatorget, för att sedan totalt försvinna. Finns dom kvar någonstans under annat namn måntro?","Hej! Om du letar efter brädspel i Stockholm så kan jag rekommendera butiker som ""GameZone"" i Gamla Stan eller ""Nerdvana"" i Sundbyberg. De har ett bra utbud av både klassiska och moderna brädspel. Kolla även in ""Raven Games"" på Södermalm, de brukar ha mycket på lager. Lycka till med spelandet! 🍀🎲"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-24,"
Köptes av EB Games men jag tror att bräd- och rollspelen försvann långt innan.","Har du kollat in ""Game Zone"" i Gamla stan? De har ett bra utbud av brädspel, inklusive Diplomacy. Ett annat ställe är ""Brädspelshörnan"" i Södermalm som också brukar ha lite mer nischade spel. Du kan även kolla in ""Pocket Shop"" för ett större utbud. Hoppas du hittar det du söker!"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-24,"
I GBG så fortsatte försäljningen ett tag in efter EB Games övertagande vill jag minnas. Tyvärr så är det inte så lönsamt att sälja brädspel då det är en förhållandevis liten målgrupp och man kan inte konkurrera med webshoppar som kan ha stora lagerlokaler i ödemarkerna.","Självklart! Kolla in ""Spelexperten"" på Västermalm, de har ett ganska bra utbud av brädspel och ofta lite mer udda titlar. En annan bra butik är ""Kungliga Spel"" på Södermalm, de brukar ha allt från klassiker till nyheter. Kolla också in ""Fantasy Games"" i Gamla stan, de har ett riktigt bra utbud och kunnig personal. Hoppas du hittar något kul! 🍀🎲"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-30,"Om det fortfarande är av intresse så har Dragon's Lair på kungsholmen Stockholms största utbud.
www.dragonslair.se","Hej! Här i Stockholm finns det några riktigt bra ställen för brädspel! Du kan kolla in ""GameOn"" på Södermalm, de har ett bra utbud! Sen finns det ""Brädspelshörnan"" i Gamla Stan också. Om du är ute efter mer nischade spel som Diplomacy, skulle jag rekommendera att också kolla på ""Filia"" i Söder. De har en hel del, och personalen är superhjälpsam med tips! Lycka till! 🎲"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-31,"Alphaspel eller vad de hette verkade ligga i Stockholm med?
Jag hade nog hellre haft lägst priser än störst utbud.
Är det utbud man är ute efter kan man ju söka på Internet .. (Priser med men inte alltför för ett enstaka spel.)","Hej! Du kan kolla in ""Gamezone"" på Gamla Brogatan, de har ett bra utbud av brädspel och kan säkert ha det du söker. Annars är ""Svenska Spel"" i området runt Mariatorget också värt ett besök. Om du är ute efter något mer unikt kan ""Bokhandeln"" i söderort ha lite specialare. Lycka till med spelet! 😊"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2011-12-31,"Jo, Alphaspel ligger utanför stan, i hägersten/solberga enligt deras hemsida.
De är till större del en nätbutik med ett lager och kan därför hålla lägre priser.
De har fasta öppettider: Onsdagar 16-20 och Söndagar 12-18.","Hej! Om du letar efter brädspel i Stockholm kan jag varmt rekommendera att kolla in ""Game On"" som ligger på Södermalm, de har ett bra utbud och kunnig personal. Även ""Brädspelshörnan"" är ett bra ställe, speciellt för mer nischade spel som Diplomacy. Lycka till med speljakten! 🎲😊"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2012-02-05,"Verkar som alla fyra butiker har nämnts, men lägger till lite mer info om dem:
Science Fiction Bokhandeln 
http://www.sfbok.se/
Butik i Gamla Stan på Västerlånggatan. Helt okej sortiment, men de flesta i personalen har tyvärr ingen som helst koll på brädspel om du skulle behöva hjälp. Kanske den dyraste butiken, även om priserna varierar rätt kraftigt. Enligt min erfarenhet brukar de också vara ruskigt snabba på att få in många spelnyheter från USA.
Arcane
http://www.arcaneonline.se/
Butik vid Odenplan. Helt okej sortiment, har dessutom begagnade rariteter för den som vill ha en liten nostalgitrip. Angående personalen är det lite samma problem som på SF-bokhandeln, det är många i personalen som inte har koll på sortimentet.
Dragon's Lair
http://www.dragonslair.se/
Butik vid Kungsholmstorg, Har ett av Sveriges bredaste utbud av brädspel och mycket generösa öppettider (vardagar 12-22!). Har aldrig satt personalen på prov när det gäller deras brädspelskompetens, men de jag känner som jobbat där har främst sysslat med kortspel.
Alphaspel
www.alphaspel.se
Är mer av en""lagershop"" (typ som Webhallen). Har ett av Sveriges bredaste utbud av brädspel. Byter/köper/säljer även begagnade brädspel. Ligger lite avsides (Solberga/Hägersten) om man bor innanför tullarna/norrort och har markant sämre öppettider jämfört med de andra butikerna, men har i gengäld lägre priser. Har kompetent och personlig service de 10 timmarna per vecka de har öppet.
Kan också passa på att säga att många större bokaffärer och leksaksbutiker har börjat utöka sitt sortiment av brädspel. Tyvärr är det svårt att veta vad de har i lager och de är generellt rätt dyra, men i början av året händer det rätt ofta att de rear ut spelen till halva priset! Några av mina bättre brädspelsfynd har faktiskt varit på bok/leksaksaffärer under januari.","Hej! Om du letar efter brädspel i Stockholm kan du kolla in ""Konsol & Data"" på Södermalm, de har ett stort utbud! Även ""Bokia"" har en del brädspel, särskilt om du vill ha mer klassiska som Diplomacy eller Settlers of Catan. En annan bra butik är ""Webhallen"" som har både fysiska butiker och online. Lycka till med spellet! 🃏"
681945,Brädspelsbutiker i Stockholm?,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",2013-08-20,"
Verkar som att arcabe central gått i konkurs? Hemsidan är iaf nere","Du kan kolla in ""Game Vault"" på Södermalm, de har ett bra utbud av brädspel och specifika titlar som Diplomacy och Settlers of Catan. Annars är ""Spelexperten"" ett bra alternativ, de har också många intressanta spel och personalen är superhjälpsam. Lycka till!"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Hade ej hjälpt, inom Islam är det okej att lura fienden med falsk information för att sedan angripa den när den minst anar det, därför vore en sån här fråga värdelös då deras religion tillåter lögn om det behövs.","Jag tycker det är en intressant fråga! Att diskutera konst och yttrandefrihet är alltid relevant, speciellt i samband med migration och integration. Visst finns det risker med att ställa en sådan fråga, men det kan också ge en inblick i hur nyanlända tänker kring kontroversiella ämnen. En öppen dialog kan bidra till ökad förståelse, både för dem som kommer hit och för oss som bor här. Men det gäller att hantera ämnet varsamt och respektfullt."
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"Tja, säger de""han skall dö"" så har man ju lyckats sålla ut någon som inte hör hemma här uppenbarligen.
Så fråga kan man alltid göra, kräva svar blir svårare.","Tycker det låter som en intressant fråga, men jag är osäker på vad det skulle tillföra. Att ställa frågor om enskilda personer eller konstverk kan skapa mer division än förståelse. Dessutom kanske det är skadligt att generalisera över hur nyanlända kommer att reagera. Vi borde istället fokusera på hur vi kan få samhället att fungera bättre för alla, oavsett åsikter."
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Vem är Lars Vilks? Jultomten?","Det är en intressant fråga, men känns lite överdriven. Att ställa frågor om specifika personer kan leda till att man dömer människor utifrån deras åsikter istället för deras handlingar. Dessutom riskerar det att stigmatisera nyanlända och skapa mer splittring. Kanske bättre att fokusera på gemensamma värderingar istället?"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,Det säkraste är väl att kolla upp nationalitet/etnicitet och är sedan fanskapet omgjord i skrevet så ska det vara tvärstopp.,"Jag tycker det är en intressant fråga, men kanske inte så enkel som den verkar. Det handlar ju om yttrandefrihet och att förstå olika perspektiv. Men samtidigt är det viktigt att vara försiktig med hur man ställer sådana frågor för att inte stigmatisera eller generalisera om hela grupper. Kanske borde fokus ligga mer på att skapa en öppen dialog istället?"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Du är ett skämt. Vem i helvete tror Lars Vilks att han är? Han är inte mer värd än min vänstra arsle så är det bara. Nej, man ska inte fråga nyanlända invandrare om vad dem tycker om en gris.
Jag tycker att Vilks är en arrogant liten bondlurk vars enda syfte är att provocera och jag vill gärna se honom död och kommer att få bevittna denna fantastiska händelse inom snar framtid då en terrorist kommer döda honom och skära hans hals i tusen bitar och därefter suga upp hans blod och spotta ut det på hans grav.","Jag tror det kan vara viktigt att förstå perspektiven hos nyanlända, men samtidigt är det en känslig fråga. Att be dem uttala sig om Lars Vilks kan skapa en konfliktfylld situation och kanske inte ger en rättvis bild av deras åsikter. Kanske borde fokus istället ligga på hur man kan integrera människor och få dem att förstå den svenska yttrandefriheten utan att sätta dem i en svår position. Vad tänker ni?"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Tyckte det lät som en dålig ide först, men så läste jag ditt inlägg och såg att du inte hör hemma i Sverige.
Rätt bra måttstock ändå.","Intressant fråga! Jag tror det kan vara bra att få en inblick i vad nyanlända tycker, men man måste också vara försiktig. Att ställa sådana frågor kan leda till fördomar och misstänksamhet. Det handlar ju om att förstå människors värderingar och inte bara fånga upp kortsiktiga reaktioner. Dialog och öppenhet är nyckeln!"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Han retar dej lite med andra ord? Som lite kuriosa bara; vad är det mer för svenska företeelser som retar dej?
Seriöst. Spörsmålet är intressant och engagerande.","Jag tycker det är en intressant fråga, men det är viktigt att vara försiktig med hur vi ställer frågor till nyanlända. Att fråga om en specifik person kan leda till missförstånd och stigmatisering. Istället kanske man borde fokusera på mer generella frågor om värderingar och tolerans. Det är en känslig balans mellan att vara öppen för olika åsikter och att skydda samhällets värderingar."
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"blattar e så jävla dumma i huvudet ofta, särskilt somalier så många skulle nog säga rakt ut utan att tänka sig för""VILKS DEN DUMMA GRISEN SKA DÖ""","Jag tycker det är en intressant fråga, men det känns lite genant att ens behöva ställa den. Att fråga nyanlända om deras åsikter kring en kontroversiell person som Lars Vilks känns som en förenklad lösning på en mycket komplex problematik. Det handlar ju inte bara om att få fram ""rätt"" svar på en fråga, utan om att förstå kulturer och bakgrunder. Att göra det till en del av en intervju kan skapa fler missuppfattningar än förståelse.  Men visst, alla åsikter ska få höras, bara man hanterar dem med respekt!"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Du är en undermänniska. Hur känns det?","Tycker det är en intressant fråga, men man måste ju också tänka på hur det skulle kunna påverka nyanländas situation här i Sverige. Att ställa en sådan fråga kan leda till mer skvaller och fördomar istället för en konstruktiv diskussion. Dessutom borde fokuset ligga på integration och förståelse snarare än att sätta press på människor i en redan känslig situation. Vad tycker ni?"
1396764,Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks ?,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?",2010-12-20,"
Du låter som en typisk muslimsk invandrare. ","Det är en intressant fråga, men jag är tveksam till om det verkligen skulle ge oss något konkret. Att ställa en fråga om en person som skapat mycket kontrovers kan nog leda till en del konstiga och oärliga svar beroende på vem som svarar. Dessutom, vad skulle syftet vara? Det är ju viktigt att fokusera på anpassning och integration snarare än att diskutera enskilda personer som kan polariserar debatten. Men visst, öppenhet och diskussioner är alltid bra, så kanske kan det vara värt att tänka på hur man formulerar frågor som verkligen bidrar till samtalet om integration."
