human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_surprise,human_emotion_anger,human_emotion_joy,human_emotion_disgust,human_emotion_fear,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
NEUTRAL,0.5960424542427063,0.403958,0,0.10866501182317734,0.2163725346326828,0.09188598394393921,0.42838990688323975,0.053769148886203766,0.05127627030014992,0.04964106157422066,NEUTRAL,0.8361874222755432,0.163813,0,0.09355749934911728,0.15270112454891205,0.20414118468761444,0.16014733910560608,0.15368369221687317,0.12138403207063675,0.11438514292240143
NEUTRAL,0.8727437853813171,0.127256,0,0.15407776832580566,0.45582276582717896,0.07749789953231812,0.0654432475566864,0.09261347353458405,0.09043547511100769,0.06410948932170868,NEUTRAL,0.8377829790115356,0.162217,0,0.12876339256763458,0.1540607362985611,0.16869813203811646,0.15172654390335083,0.15176419913768768,0.1125962883234024,0.13239072263240814
NEUTRAL,0.8488580584526062,0.151142,0,0.8880107998847961,0.06574513018131256,0.006477274466305971,0.02144842967391014,0.00941088330000639,0.005989851895719767,0.0029175966046750546,POSITIVE,0.7435216903686523,0.762142,1,0.14841815829277039,0.17551302909851074,0.16083650290966034,0.14931924641132355,0.14309337735176086,0.08479692041873932,0.1380227506160736
NEGATIVE,0.6203086376190186,0.631669,1,0.17590366303920746,0.4790942370891571,0.06532663851976395,0.07406684011220932,0.07593496888875961,0.08126050978899002,0.04841309413313866,NEUTRAL,0.7242507338523865,0.275749,0,0.12775425612926483,0.14488725364208221,0.17578008770942688,0.14392267167568207,0.14868085086345673,0.12389232218265533,0.13508260250091553
NEUTRAL,0.7312149405479431,0.268785,0,0.020107168704271317,0.9557009935379028,0.005892790853977203,0.005793063435703516,0.0048868488520383835,0.0038569134194403887,0.003762261476367712,NEUTRAL,0.828112006187439,0.171888,0,0.12299580872058868,0.12896296381950378,0.13260400295257568,0.1296047419309616,0.13880805671215057,0.1352466344833374,0.2117777168750763
NEUTRAL,0.8392464518547058,0.160754,0,0.9074397087097168,0.03316874802112579,0.021591346710920334,0.007115204352885485,0.01428148802369833,0.010763918049633503,0.005639603361487389,NEUTRAL,0.6629693508148193,0.337031,0,0.1310563087463379,0.153838649392128,0.15195629000663757,0.15100984275341034,0.14977037906646729,0.12406670302152634,0.13830184936523438
NEUTRAL,0.9001189470291138,0.099881,0,0.2991337478160858,0.15755893290042877,0.09867244958877563,0.1693791151046753,0.1192626878619194,0.09383410960435867,0.06215894594788551,NEUTRAL,0.5488095879554749,0.45119,0,0.13949820399284363,0.13804154098033905,0.16528896987438202,0.14885546267032623,0.139891117811203,0.12602588534355164,0.14239880442619324
NEUTRAL,0.8414875864982605,0.158512,0,0.21578605473041534,0.22740235924720764,0.12366311997175217,0.13796018064022064,0.11686855554580688,0.09786701202392578,0.08045277744531631,NEUTRAL,0.715458869934082,0.284541,0,0.12703025341033936,0.13976328074932098,0.18512457609176636,0.14410923421382904,0.14057716727256775,0.12509307265281677,0.13830244541168213
NEUTRAL,0.9197660088539124,0.080234,0,0.19593705236911774,0.16886098682880402,0.15200118720531464,0.12876230478286743,0.13973498344421387,0.12406004965305328,0.09064347296953201,NEUTRAL,0.878422200679779,0.121578,0,0.1421419382095337,0.1601972132921219,0.12938211858272552,0.14491792023181915,0.14737963676452637,0.12068990617990494,0.15529119968414307
NEUTRAL,0.7918762564659119,0.208124,0,0.17978855967521667,0.17479375004768372,0.14316965639591217,0.10051873326301575,0.15180319547653198,0.15002651512622833,0.09989950805902481,NEUTRAL,0.8741525411605835,0.125847,0,0.10614486038684845,0.20201481878757477,0.22803844511508942,0.12729096412658691,0.08675692975521088,0.13044922053813934,0.11930476129055023
NEUTRAL,0.9493020176887512,0.050698,0,0.049219708889722824,0.7486295700073242,0.030003609135746956,0.057668112218379974,0.04961801692843437,0.0411568321287632,0.02370414137840271,POSITIVE,0.6090645790100098,0.615316,1,0.13192448019981384,0.1199139654636383,0.139735609292984,0.15835244953632355,0.19966137409210205,0.11665757745504379,0.13375452160835266
NEUTRAL,0.8624395728111267,0.13756,0,0.15020065009593964,0.4200543463230133,0.08188287913799286,0.08824919909238815,0.09658545255661011,0.09468982368707657,0.06833765655755997,NEUTRAL,0.5284302830696106,0.47157,0,0.08649596571922302,0.10334567725658417,0.09444418549537659,0.09230418503284454,0.09424983710050583,0.09657949209213257,0.43258073925971985
NEUTRAL,0.9224401712417603,0.07756,0,0.2326587587594986,0.3008047938346863,0.11346963793039322,0.10194753110408783,0.11343475431203842,0.0808902382850647,0.056794241070747375,NEUTRAL,0.7761569619178772,0.223843,0,0.17147807776927948,0.14866091310977936,0.15180625021457672,0.15008610486984253,0.1337752640247345,0.11545112729072571,0.12874223291873932
NEUTRAL,0.9415560364723206,0.058444,0,0.11464854329824448,0.48490890860557556,0.07093300670385361,0.07081043720245361,0.11730915307998657,0.090500108897686,0.050889886915683746,POSITIVE,0.647956371307373,0.656563,1,0.135067418217659,0.15058119595050812,0.1423044204711914,0.1417740285396576,0.1485264152288437,0.13115695118904114,0.15058952569961548
NEUTRAL,0.7817683815956116,0.218232,0,0.16527526080608368,0.6571753621101379,0.038981374353170395,0.06083869934082031,0.022563770413398743,0.027712823823094368,0.027452662587165833,NEUTRAL,0.7709375023841858,0.229062,0,0.10877063125371933,0.14166869223117828,0.11952944844961166,0.1437608003616333,0.14230738580226898,0.1560322642326355,0.18793074786663055
NEUTRAL,0.8013084530830383,0.198692,0,0.19218796491622925,0.2962428629398346,0.1483222246170044,0.10274748504161835,0.07450561970472336,0.07966557890176773,0.10632829368114471,POSITIVE,0.8696368932723999,0.872034,1,0.14489953219890594,0.15339787304401398,0.14872469007968903,0.1430066078901291,0.1295606791973114,0.13959817588329315,0.14081242680549622
NEUTRAL,0.9180741906166077,0.081926,0,0.09010332822799683,0.38409623503685,0.14003534615039825,0.16456420719623566,0.05597538873553276,0.08465065062046051,0.08057486265897751,NEUTRAL,0.5657598972320557,0.43424,0,0.15113432705402374,0.14408670365810394,0.15092770755290985,0.14462769031524658,0.12206386029720306,0.1393694430589676,0.14779022336006165
NEUTRAL,0.9308310151100159,0.069169,0,0.0017623339081183076,0.9433746933937073,0.013959846459329128,0.022150149568915367,0.008069203235208988,0.008543084375560284,0.002140772296115756,POSITIVE,0.5700898170471191,0.579403,1,0.13899287581443787,0.13699564337730408,0.1401170939207077,0.14122360944747925,0.14955547451972961,0.14392082393169403,0.14919441938400269
NEUTRAL,0.8929656744003296,0.107034,0,0.03273666277527809,0.8333017826080322,0.025794725865125656,0.030168883502483368,0.03916185349225998,0.02185230702161789,0.016983794048428535,NEUTRAL,0.6928014159202576,0.307199,0,0.048086877912282944,0.04759746044874191,0.23495039343833923,0.2413916438817978,0.06578236073255539,0.1250903606414795,0.23710094392299652
NEUTRAL,0.5828047394752502,0.417195,0,0.007651541382074356,0.9281706213951111,0.006356541067361832,0.004511995706707239,0.007232844363898039,0.043080221861600876,0.0029963187407702208,POSITIVE,0.6074588894844055,0.699939,1,0.11080684512853622,0.052886538207530975,0.14866870641708374,0.28002774715423584,0.06920168548822403,0.06597194820642471,0.2724365293979645
NEUTRAL,0.822858452796936,0.177142,0,0.05427008122205734,0.6236604452133179,0.11082042008638382,0.04934952035546303,0.08229634910821915,0.05168933421373367,0.027913887053728104,NEUTRAL,0.6545661091804504,0.345434,0,0.10425711423158646,0.042964622378349304,0.29047346115112305,0.1690116971731186,0.1600789725780487,0.07468114793300629,0.15853293240070343
NEUTRAL,0.8577502369880676,0.14225,0,0.011433410458266735,0.6331725716590881,0.05945218354463577,0.029679276049137115,0.02487151511013508,0.2314811497926712,0.009909885004162788,NEUTRAL,0.43292734026908875,0.567073,0,0.04959464073181152,0.020122872665524483,0.04765871912240982,0.3585180342197418,0.05498877167701721,0.22911515831947327,0.24000173807144165
NEUTRAL,0.8619083762168884,0.138092,0,0.14505654573440552,0.6125195026397705,0.057050932198762894,0.05515866354107857,0.07137452065944672,0.03353631868958473,0.025303559377789497,POSITIVE,0.5451127290725708,0.662369,1,0.12148471921682358,0.08329062908887863,0.10747672617435455,0.2265339344739914,0.10485324263572693,0.1611785739660263,0.195182204246521
NEUTRAL,0.9216683506965637,0.078332,0,0.8400413393974304,0.05819174647331238,0.018132898956537247,0.026950260624289513,0.017205098643898964,0.020012840628623962,0.01946580596268177,NEUTRAL,0.7439090609550476,0.256091,0,0.04300026595592499,0.044942185282707214,0.29218146204948425,0.21865028142929077,0.09664206206798553,0.06523182988166809,0.23935194313526154
NEUTRAL,0.8782137036323547,0.121786,0,0.06531506031751633,0.2628015875816345,0.07110869884490967,0.03886009752750397,0.0640413910150528,0.47038155794143677,0.027491597458720207,NEUTRAL,0.5493641495704651,0.450636,0,0.06747964769601822,0.059104062616825104,0.1253974586725235,0.2680952847003937,0.12454447150230408,0.08859952539205551,0.2667796015739441
NEUTRAL,0.9080013632774353,0.091999,0,0.17724481225013733,0.3476261794567108,0.1457342803478241,0.06774284690618515,0.0953352227807045,0.080002062022686,0.08631467819213867,NEUTRAL,0.5863649249076843,0.413635,0,0.01929519884288311,0.015051785856485367,0.02745961770415306,0.46412351727485657,0.028194425627589226,0.01778361201286316,0.42809179425239563
NEUTRAL,0.8992695808410645,0.10073,0,0.059547752141952515,0.7524529695510864,0.06164852902293205,0.04360302537679672,0.026823731139302254,0.02673613280057907,0.029187863692641258,NEUTRAL,0.5444977879524231,0.455502,0,0.04030253738164902,0.0694156214594841,0.1579611748456955,0.24454998970031738,0.10081630945205688,0.06437612324953079,0.3225782513618469
NEUTRAL,0.7485330700874329,0.251467,0,0.012013600207865238,0.9332485198974609,0.013212042860686779,0.011050903238356113,0.009040643461048603,0.014002900570631027,0.007431411184370518,NEUTRAL,0.5096503496170044,0.49035,0,0.014910779893398285,0.02198007144033909,0.020250752568244934,0.27939319610595703,0.020744478330016136,0.020822979509830475,0.6218977570533752
NEUTRAL,0.97360759973526,0.026392,0,0.03059055097401142,0.7780429124832153,0.017425157129764557,0.0712757259607315,0.05751649662852287,0.0335392989218235,0.011609913781285286,NEUTRAL,0.5206183791160583,0.479382,0,0.02733435295522213,0.00481149647384882,0.034737177193164825,0.6683337092399597,0.0196225568652153,0.014815956354141235,0.2303447425365448
NEUTRAL,0.6744366884231567,0.325563,0,0.5298932194709778,0.22517873346805573,0.01699875108897686,0.14641210436820984,0.02248503640294075,0.04262798652052879,0.016404202207922935,POSITIVE,0.542392373085022,0.618535,1,0.07214414328336716,0.04303506016731262,0.09027786552906036,0.45120641589164734,0.12085603922605515,0.06634929031133652,0.15613122284412384
NEUTRAL,0.6598013639450073,0.340199,0,0.014445487409830093,0.8252026438713074,0.03474880009889603,0.051875051110982895,0.018842771649360657,0.027876386418938637,0.0270089004188776,POSITIVE,0.612167477607727,0.649504,1,0.10996736586093903,0.04820171371102333,0.3432420790195465,0.13855470716953278,0.1362706869840622,0.06795139610767365,0.15581205487251282
NEUTRAL,0.7275650501251221,0.272435,0,0.008495462127029896,0.09647742658853531,0.2483653426170349,0.007423833943903446,0.017683621495962143,0.6085109710693359,0.013043425045907497,NEUTRAL,0.4378100037574768,0.56219,0,0.027126852422952652,0.029783958569169044,0.11232106387615204,0.18727968633174896,0.04516074061393738,0.024705028161406517,0.5736227035522461
NEGATIVE,0.6006328463554382,0.629354,1,0.04971098527312279,0.157723069190979,0.22645200788974762,0.04482328146696091,0.06946254521608353,0.15866659581661224,0.293161541223526,POSITIVE,0.4955217242240906,0.613611,1,0.06667493283748627,0.05283311754465103,0.0938647910952568,0.2997095286846161,0.13013894855976105,0.048304300755262375,0.3084743618965149
NEUTRAL,0.6568625569343567,0.343137,0,0.13301196694374084,0.11008106172084808,0.25746139883995056,0.04003194719552994,0.05480009689927101,0.22310568392276764,0.18150785565376282,POSITIVE,0.48662832379341125,0.57219,1,0.06471703201532364,0.03613748773932457,0.1266350895166397,0.3653583526611328,0.07484520971775055,0.05161795765161514,0.28068894147872925
NEUTRAL,0.7990216016769409,0.200978,0,0.010007370263338089,0.2575075626373291,0.00793937873095274,0.003056800691410899,0.0055879936553537846,0.7131524085998535,0.00274845864623785,NEUTRAL,0.689678430557251,0.310322,0,0.051979098469018936,0.06810497492551804,0.1973746418952942,0.27408456802368164,0.1167379692196846,0.058617763221263885,0.233101025223732
NEUTRAL,0.8670198917388916,0.13298,0,0.061051513999700546,0.19215145707130432,0.03657182306051254,0.02824646607041359,0.028458688408136368,0.6416887044906616,0.011831382289528847,POSITIVE,0.6160571575164795,0.666962,1,0.0438564196228981,0.04252251982688904,0.2973680794239044,0.3193615972995758,0.06224232539534569,0.02522127702832222,0.20942778885364532
NEUTRAL,0.8406521677970886,0.159348,0,0.04936814308166504,0.42841294407844543,0.13544821739196777,0.13200277090072632,0.0757712796330452,0.1276213377714157,0.05137528106570244,NEUTRAL,0.6256285905838013,0.374371,0,0.07684209197759628,0.12311135977506638,0.22801540791988373,0.21672086417675018,0.14094053208827972,0.06070655211806297,0.15366317331790924
NEUTRAL,0.7794052958488464,0.220595,0,0.012730523012578487,0.8129288554191589,0.023992488160729408,0.022548459470272064,0.01820598915219307,0.09562718123197556,0.013966507278382778,POSITIVE,0.4886684715747833,0.517471,1,0.07154630124568939,0.16417454183101654,0.10611183196306229,0.09188723564147949,0.10047440230846405,0.07384264469146729,0.39196300506591797
NEUTRAL,0.8382495641708374,0.16175,0,0.18212610483169556,0.22481463849544525,0.1053798720240593,0.1113022118806839,0.1054564043879509,0.19883012771606445,0.07209056615829468,NEUTRAL,0.6710892915725708,0.328911,0,0.04940945655107498,0.049235668033361435,0.11332757025957108,0.14800767600536346,0.07663863152265549,0.07044593244791031,0.49293506145477295
NEUTRAL,0.9545392394065857,0.045461,0,0.00843521673232317,0.9347385168075562,0.013458836823701859,0.014078136533498764,0.010786738246679306,0.012569749727845192,0.0059328642673790455,NEUTRAL,0.6665558218955994,0.333444,0,0.004110510926693678,0.007616883609443903,0.02548152767121792,0.4611574411392212,0.011945951730012894,0.041386496275663376,0.44830116629600525
NEUTRAL,0.8224701285362244,0.17753,0,0.0903211161494255,0.2871502637863159,0.07286983728408813,0.09911125153303146,0.12293203175067902,0.2661128640174866,0.06150257587432861,NEUTRAL,0.6084626913070679,0.391537,0,0.02217727154493332,0.02190208062529564,0.13891158998012543,0.2740834951400757,0.10649941116571426,0.06015041843056679,0.37627577781677246
NEUTRAL,0.8686673641204834,0.131333,0,0.08941850066184998,0.23128747940063477,0.14043614268302917,0.09615024924278259,0.12817561626434326,0.20447370409965515,0.11005841940641403,NEUTRAL,0.613074004650116,0.386926,0,0.09109790623188019,0.04647089168429375,0.20015278458595276,0.16127893328666687,0.147523432970047,0.09522707015275955,0.25824904441833496
NEUTRAL,0.9042150378227234,0.095785,0,0.042089030146598816,0.7725921273231506,0.055441420525312424,0.0410209484398365,0.03196444362401962,0.030561067163944244,0.026331007480621338,NEUTRAL,0.6955804228782654,0.30442,0,0.02312600053846836,0.027857264503836632,0.16075007617473602,0.43147870898246765,0.03456129506230354,0.03068823367357254,0.2915383279323578
NEUTRAL,0.7057068943977356,0.294293,0,0.08547890186309814,0.19258733093738556,0.22835086286067963,0.07418719679117203,0.09042860567569733,0.15114082396030426,0.17782627046108246,NEUTRAL,0.6196228265762329,0.380377,0,0.09231200814247131,0.02896302379667759,0.1252933293581009,0.44009026885032654,0.09235275536775589,0.05650000646710396,0.16448859870433807
NEUTRAL,0.8534119129180908,0.146588,0,0.03511952981352806,0.7701441049575806,0.04220201075077057,0.04998838156461716,0.037318676710128784,0.04444963112473488,0.02077765390276909,NEUTRAL,0.7083131670951843,0.291687,0,0.07133451104164124,0.1328294277191162,0.18949057161808014,0.18194381892681122,0.10643089562654495,0.07119674235582352,0.2467740923166275
NEGATIVE,0.776722252368927,0.789823,1,0.09162090718746185,0.38707438111305237,0.07739127427339554,0.18746896088123322,0.14807532727718353,0.07491539418697357,0.03345370292663574,POSITIVE,0.5761184096336365,0.64328,1,0.022250276058912277,0.03771600127220154,0.08449321985244751,0.17905718088150024,0.060363397002220154,0.07397101074457169,0.5421489477157593
NEUTRAL,0.7629749178886414,0.237025,0,0.11376667022705078,0.3875240981578827,0.028767837211489677,0.04794830456376076,0.3852672576904297,0.024031365290284157,0.012694393284618855,NEUTRAL,0.7968057990074158,0.203194,0,0.06319409608840942,0.06119788810610771,0.21125999093055725,0.2697288990020752,0.12331746518611908,0.08166024088859558,0.18964135646820068
POSITIVE,0.8466861844062805,0.863767,1,0.07105912268161774,0.3984333872795105,0.10762748122215271,0.20837782323360443,0.04705512523651123,0.08996894210577011,0.07747816294431686,NEUTRAL,0.6593746542930603,0.340625,0,0.0952310785651207,0.03829556703567505,0.4866233468055725,0.1020471528172493,0.09048152714967728,0.08119135349988937,0.1061299666762352
NEUTRAL,0.9172718524932861,0.082728,0,0.29251828789711,0.17060929536819458,0.12386694550514221,0.12045417726039886,0.09231165051460266,0.09948563575744629,0.10075409710407257,NEUTRAL,0.7902716398239136,0.209728,0,0.41581833362579346,0.12516950070858002,0.21880777180194855,0.050747886300086975,0.10383500158786774,0.04953942447900772,0.03608204051852226
NEUTRAL,0.9270932078361511,0.072907,0,0.10344445705413818,0.3623153269290924,0.0927770808339119,0.1569213718175888,0.17296572029590607,0.055526379495859146,0.05604970082640648,POSITIVE,0.797810971736908,0.80739,1,0.1472848802804947,0.11942441016435623,0.2629207670688629,0.1296166479587555,0.11489428579807281,0.10016915202140808,0.12568993866443634
NEUTRAL,0.9623989462852478,0.037601,0,0.5104111433029175,0.17631354928016663,0.09989162534475327,0.08065096288919449,0.05573388189077377,0.04432832449674606,0.03267046436667442,POSITIVE,0.5905925631523132,0.6053,1,0.12215477973222733,0.4213000237941742,0.2589605450630188,0.03766241297125816,0.0823000818490982,0.03051256574690342,0.04710952192544937
NEUTRAL,0.9181922674179077,0.081808,0,0.6028732657432556,0.3118704855442047,0.01306938100606203,0.027130387723445892,0.02280830219388008,0.014171796850860119,0.008076325990259647,NEUTRAL,0.5291280746459961,0.470872,0,0.18045492470264435,0.12698061764240265,0.1569686084985733,0.1268136352300644,0.16424152255058289,0.13506552577018738,0.10947521775960922
NEUTRAL,0.8015356063842773,0.198464,0,0.03623415529727936,0.8311891555786133,0.030207887291908264,0.029038364067673683,0.03151500225067139,0.019894026219844818,0.021921392530202866,POSITIVE,0.7327398657798767,0.742144,1,0.15108883380889893,0.16489467024803162,0.23448055982589722,0.11306257545948029,0.1505688577890396,0.09935199469327927,0.08655247837305069
NEUTRAL,0.9239175915718079,0.076082,0,0.1046377420425415,0.5255193114280701,0.04708421975374222,0.029730020090937614,0.04677370563149452,0.10794707387685776,0.13830792903900146,NEUTRAL,0.8347500562667847,0.16525,0,0.12847936153411865,0.1591063290834427,0.12909561395645142,0.1527232527732849,0.15531645715236664,0.1504722237586975,0.12480674684047699
NEUTRAL,0.7531105875968933,0.246889,0,0.48503389954566956,0.215118870139122,0.06400085985660553,0.09719274193048477,0.05482963100075722,0.037527479231357574,0.04629646614193916,NEUTRAL,0.5850605964660645,0.414939,0,0.15065018832683563,0.17960859835147858,0.28125929832458496,0.10981635749340057,0.12474310398101807,0.08753006905317307,0.06639240682125092
NEUTRAL,0.7201054692268372,0.279895,0,0.5735710859298706,0.23715579509735107,0.03714596852660179,0.050845757126808167,0.04187881946563721,0.03775761276483536,0.02164497785270214,POSITIVE,0.7423514723777771,0.74848,1,0.25330549478530884,0.2621000111103058,0.17357449233531952,0.07176695019006729,0.12644334137439728,0.06971131265163422,0.04309840500354767
NEUTRAL,0.9276829361915588,0.072317,0,0.7739155292510986,0.0766824260354042,0.020068403333425522,0.06720490008592606,0.034798745065927505,0.011656587943434715,0.015673385933041573,NEUTRAL,0.8623399138450623,0.13766,0,0.14687678217887878,0.09884343296289444,0.5488535761833191,0.09782581776380539,0.019893787801265717,0.042918283492326736,0.04478834569454193
NEUTRAL,0.9021005630493164,0.097899,0,0.293821781873703,0.30671921372413635,0.07511354982852936,0.15664230287075043,0.06866847723722458,0.06028663367033005,0.03874800354242325,POSITIVE,0.5883404612541199,0.602955,1,0.2012174278497696,0.18474134802818298,0.1676580309867859,0.15436354279518127,0.1077827587723732,0.07623390853404999,0.10800290107727051
NEUTRAL,0.9741301536560059,0.02587,0,0.284775048494339,0.24776537716388702,0.07392929494380951,0.0784577876329422,0.16168862581253052,0.07694154977798462,0.07644234597682953,POSITIVE,0.5340822339057922,0.557497,1,0.15124541521072388,0.16556216776371002,0.16221246123313904,0.10594992339611053,0.19892562925815582,0.08943880349397659,0.1266656070947647
NEUTRAL,0.9420809149742126,0.057919,0,0.21678045392036438,0.4317033588886261,0.07587603479623795,0.048141416162252426,0.10110051184892654,0.062910296022892,0.0634879469871521,POSITIVE,0.552456796169281,0.559804,1,0.13849034905433655,0.13199400901794434,0.17242293059825897,0.13953126966953278,0.16691215336322784,0.11880996823310852,0.1318393349647522
NEUTRAL,0.6260704398155212,0.37393,0,0.06152792647480965,0.6478302478790283,0.04086609184741974,0.0924203023314476,0.043031878769397736,0.0711166113615036,0.04320697486400604,POSITIVE,0.5784225463867188,0.616729,1,0.13153690099716187,0.17910349369049072,0.15927919745445251,0.11960631608963013,0.20234185457229614,0.09812457859516144,0.11000768095254898
NEUTRAL,0.7001447081565857,0.299855,0,0.6761886477470398,0.13727954030036926,0.039215877652168274,0.06036022678017616,0.0345565564930439,0.027272088453173637,0.025127029046416283,NEUTRAL,0.7281384468078613,0.271862,0,0.19436967372894287,0.11912894248962402,0.16335219144821167,0.09716132283210754,0.24674470722675323,0.07155367732048035,0.10768945515155792
NEUTRAL,0.9490033388137817,0.050997,0,0.19781240820884705,0.3672443628311157,0.13780175149440765,0.05404431372880936,0.15668885409832,0.04536568000912666,0.04104266315698624,NEUTRAL,0.8855698108673096,0.11443,0,0.15697646141052246,0.1642007678747177,0.3248473107814789,0.11873354762792587,0.07512533664703369,0.07666079699993134,0.08345577865839005
NEUTRAL,0.9577045440673828,0.042295,0,0.31508752703666687,0.3762357831001282,0.045110560953617096,0.14994029700756073,0.05022305250167847,0.03397533297538757,0.029427437111735344,POSITIVE,0.8132616877555847,0.82371,1,0.29255521297454834,0.17997027933597565,0.3926224410533905,0.051622454077005386,0.03152751922607422,0.02623838745057583,0.02546372078359127
NEGATIVE,0.7170355916023254,0.720833,1,0.03287407010793686,0.8238565921783447,0.03968266397714615,0.020746273919939995,0.04824061319231987,0.023471686989068985,0.01112810242921114,NEUTRAL,0.5178244709968567,0.482176,0,0.19189439713954926,0.15870994329452515,0.21279290318489075,0.11792612820863724,0.1524139940738678,0.0923139750957489,0.0739486888051033
NEGATIVE,0.8845890164375305,0.888193,1,0.06541454792022705,0.7910183668136597,0.01923905685544014,0.024730488657951355,0.05226065218448639,0.029385454952716827,0.017951475456357002,NEUTRAL,0.6342240571975708,0.365776,0,0.15274205803871155,0.10005315393209457,0.5195494294166565,0.11128752678632736,0.06585787981748581,0.022061258554458618,0.028448695316910744
NEUTRAL,0.8704147338867188,0.129585,0,0.011025099083781242,0.8980652689933777,0.009766064584255219,0.008827351965010166,0.04787338525056839,0.019046716392040253,0.005396094173192978,NEUTRAL,0.620567798614502,0.379432,0,0.11546433717012405,0.5325546264648438,0.1718732863664627,0.05742329731583595,0.06369724869728088,0.02401655912399292,0.03497064858675003
NEGATIVE,0.5185847878456116,0.558574,1,0.009740930050611496,0.9318885803222656,0.002729309257119894,0.00688230711966753,0.04250246658921242,0.004405878484249115,0.0018505501793697476,POSITIVE,0.7800981998443604,0.789153,1,0.23085759580135345,0.1958959698677063,0.22568516433238983,0.081529900431633,0.1266215443611145,0.06897912174463272,0.07043071836233139
NEUTRAL,0.9615391492843628,0.038461,0,0.35448411107063293,0.5921562314033508,0.010073860175907612,0.017625918611884117,0.01113197673112154,0.009943072684109211,0.0045847357250750065,POSITIVE,0.6311377882957458,0.640098,1,0.16963061690330505,0.15247058868408203,0.16817976534366608,0.13930387794971466,0.12668590247631073,0.12892788648605347,0.11480139940977097
NEUTRAL,0.9640876054763794,0.035912,0,0.17059215903282166,0.3040945529937744,0.09959641844034195,0.1963956505060196,0.09897390753030777,0.06361114233732224,0.0667361319065094,NEUTRAL,0.6221109628677368,0.377889,0,0.17273123562335968,0.1454218626022339,0.14077016711235046,0.13884015381336212,0.1453847736120224,0.13199153542518616,0.12486032396554947
NEUTRAL,0.9280736446380615,0.071926,0,0.34204232692718506,0.36427026987075806,0.06279758363962173,0.06293785572052002,0.06171784549951553,0.06002665311098099,0.04620750620961189,POSITIVE,0.5771269202232361,0.58443,1,0.05377557873725891,0.1638106107711792,0.6065584421157837,0.02806965261697769,0.09661836177110672,0.021403446793556213,0.02976386249065399
NEUTRAL,0.749516487121582,0.250484,0,0.24478092789649963,0.19299113750457764,0.07336998730897903,0.3180427551269531,0.0985480546951294,0.035035502165555954,0.03723164275288582,NEUTRAL,0.6775474548339844,0.322453,0,0.24997706711292267,0.2675270140171051,0.3636062741279602,0.020435063168406487,0.06780056655406952,0.012527809478342533,0.018126264214515686
NEUTRAL,0.966458797454834,0.033541,0,0.5864846706390381,0.2603151500225067,0.038372427225112915,0.030227387323975563,0.03594805300235748,0.021808436140418053,0.026843924075365067,POSITIVE,0.5150308012962341,0.527045,1,0.06098712980747223,0.22361436486244202,0.20821505784988403,0.02937621995806694,0.4283903241157532,0.016478441655635834,0.03293857350945473
NEUTRAL,0.9469843506813049,0.053016,0,0.40819621086120605,0.16049262881278992,0.07466073334217072,0.11272841691970825,0.09492872655391693,0.07266701012849808,0.07632626593112946,POSITIVE,0.5257242918014526,0.545432,1,0.13981766998767853,0.1137426421046257,0.34173789620399475,0.10327150672674179,0.11669989675283432,0.09532859176397324,0.08940180391073227
NEGATIVE,0.8782668709754944,0.904433,1,0.0016205785796046257,0.9674623608589172,0.003073947038501501,0.002408483996987343,0.021376805379986763,0.0024672613944858313,0.0015905513428151608,NEUTRAL,0.6680758595466614,0.331924,0,0.21058084070682526,0.15128332376480103,0.180703803896904,0.12089577317237854,0.12141425907611847,0.07545232027769089,0.1396697461605072
NEUTRAL,0.9092142581939697,0.090786,0,0.07980244606733322,0.8015154600143433,0.026285773143172264,0.02659107744693756,0.022951683029532433,0.02156306430697441,0.021290473639965057,NEUTRAL,0.521415650844574,0.478584,0,0.21403707563877106,0.20294791460037231,0.25992703437805176,0.10613742470741272,0.12540686130523682,0.03946961835026741,0.05207401514053345
NEUTRAL,0.8507183790206909,0.149282,0,0.0195904653519392,0.9251378774642944,0.006700482685118914,0.024672212079167366,0.010159550234675407,0.009516673162579536,0.00422270642593503,NEUTRAL,0.6363468766212463,0.363653,0,0.21187624335289001,0.18491895496845245,0.15342020988464355,0.07955598086118698,0.17939822375774384,0.057871028780937195,0.13295939564704895
NEUTRAL,0.9719732403755188,0.028027,0,0.11178085207939148,0.3050430119037628,0.0901746079325676,0.1717238873243332,0.07806549221277237,0.16893978416919708,0.07427234202623367,POSITIVE,0.7784621119499207,0.785851,1,0.20135273039340973,0.16580171883106232,0.15464678406715393,0.1390531361103058,0.15800684690475464,0.11151065677404404,0.06962812691926956
NEGATIVE,0.7869055867195129,0.790513,1,0.056201204657554626,0.5350099205970764,0.04905347153544426,0.030580727383494377,0.051062535494565964,0.23698173463344574,0.04111034795641899,NEUTRAL,0.4799525737762451,0.520047,0,0.010633054189383984,0.010646953247487545,0.9581229090690613,0.005848878063261509,0.005142515990883112,0.002961521502584219,0.0066442047245800495
