Year,Level,Title,Topic Category,Abstract,Direct Link,Keywords,Permanent Link,Full Text,new,provenance,Year_final,year_source
2004.0,Bachelor's Thesis,Lageroptimering med hjälp av datautvinning ur datalager,Computer Sciences,Datalager är ett system som består av information från flera olika system. Datautvinning går ut på att få fram ej tidigare känd kunskap från till exempel datalager. Kostnaden för att hålla något i lager är en dold kostnad som många företagsledare ej är medvetna om hur mycket det kostar dem. Syftet med detta examensarbete är att undersöka ett möjligt angreppssätt med datautvinningsmetoder ur datalager för framtagande av beslutsunderlag rörande lagernivåer. Kostnaden att hålla något i lager är en dold kostnad som det är intressant att finna nya metoder för att påverka. För att besvara frågeställningen utfördes en fallstudie på ett lagerhållande företag som använder sig av datalager. Resultatet visar att den ena metoden är mer lämpad än den andra för beslutsunderlag,https://www.diva-portal.org/smash/record.jsf?dswid=-4586&pid=diva2%3A3255&c=309&language=en&searchType=UNDERGRADUATE&query=&af=%5B%22language%3Aswe%22%2C%22hasFulltext%3Atrue%22%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%7B%22dateIssued%22%3A%7B%22from%22%3A%222000%22%2C%22to%22%3A%222006%22%7D%7D%2C%7B%22thesisLevel%22%3A%22M2%22%7D%5D%5D&aqe=%5B%5D&noOfRows=100&sortOrder=author_sort_asc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,"Datalager, Datautvinning, Lagerstyrning, Fallstudie",,,y,main_2001-2006,2004.0,original
2006.0,Bachelor's Thesis,"Andersson, Jonas",Law,"Benämningen Lex Uggla uppkom när artisten Magnus Ugglas bolag Uggly Music AB granskades under 2005 då Skatteverket genomförde en riktad granskning mot företag med särskilt hög likviditet. I ett onoterat bolag är tillgångarna i bolaget skattepliktiga hos ägaren så länge det inte rör sig om rörelsetillgångar. Lagens huvudsyfte är att privatpersoner inte ska kunna inneha skattepliktig förmögenhet i ett bolag för att på så sätt komma undan förmögenhetsskatt. Hur mycket som anses kunna räknas till arbetande kapital och förbli skattefritt kapital har enligt rättsfall visat att det beror på följande; verksamhetens art och omfattning, framtida investeringsbehov och investeringsplaner under en viss tid framåt. I flertalet av rättsfallen som blivit presenterade har det framkommit att domstolarna har gått på Skatteverkets linje, vilket föranlett att merparten av de skatteskyldiga blivit påförda förmögenhetsbeskattning. I de fall som domstolen dömt till den skatteskyldiges fördel har denne kunnat argumentera och påvisa historiska och troliga framtida investeringsplaner för företaget. Trovärdigheten bygger på att den skattskyldige har kunnat styrka tidigare års affärsuppgörelser samt underlag för framtida investeringar. Vi anser att lagen i sig skall finnas kvar för att det inte skall vara möjligt att dölja privata tillgångar genom att tillskjuta företaget kapital för att på så sätt undvika förmögenhetsbeskattning. Däremot anser vi dagens tolkning och tillämpning är felaktig då personer som är innovativa och som driver lönsamma företag drabbas. Detta eftersom företagens internt upparbetade vinster i princip skall ”lyftas” ut ur företagen och beskattas som ägarens privata förmögenhet. Vi anser att lagen leder till att företagare troligtvis blir mer angelägna om att komma fram till avancerade tekniska skattelösningar. Vi kommer säkerligen att få se fler vägledande avkunnanden den närmaste tiden efterhand som Skatteverket upptäcker dessa",https://www.diva-portal.org/smash/record.jsf?dswid=-4586&pid=diva2%3A230217&c=310&language=en&searchType=UNDERGRADUATE&query=&af=%5B%22language%3Aswe%22%2C%22hasFulltext%3Atrue%22%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%7B%22dateIssued%22%3A%7B%22from%22%3A%222000%22%2C%22to%22%3A%222006%22%7D%7D%2C%7B%22thesisLevel%22%3A%22M2%22%7D%5D%5D&aqe=%5B%5D&noOfRows=100&sortOrder=author_sort_asc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,,,,y,main_2001-2006,2006.0,original
2006.0,Bachelor's Thesis,"Utvärdering av Malaria Antigen ELISA kit för diagnostik av malaria vid Christian Medical College and Hospital i Vellore, Indien.: en jämförande studie mellan Quantitative buffy coat och enzyme-linked immunosorbent assays (ELISA) metodik",Immunology,"Malaria är ett globalt hälsoproblem som orsakar många dödsfall runt om i världen varje år och nästan hälften av jordens befolkning ligger i riskzonen att drabbas av sjukdomen. I Indien drabbas mellan 2-3 miljoner människor varje år och det inträffar omkring 900 dödsfall. Malaria orsakas av Plasmodium sp. som är en protozoe, och det finns fyra olika arter som är patogena för människor, P. vivax, P. ovale, P. falciparium samt P. malariae. Vanliga metoder för att diagnostisera malaria är genom tunna och tjocka blodutstryk som färgas till exempel med Giemsa, Fields eller Leishmans färgningsteknik och studeras mikroskopiskt, Quantitative Buffy Coat (QBC), PCR tester, acridinorange färgning samt olika immunologiska tester för detektion av antikroppar eller antigen som till exempel enzyme-linked immunosorbent assays (ELISA) test och dipstick test. Syftet med denna studie är att utvärdera om en användning av SD Bio Line Malaria Antigen ELISA kit ger en mer känslig, tillförlitlig, praktisk samt mindre kostsam diagnostikmetod för malaria hos patienter med misstänkt malariainfektion än den nuvarande guldstandardmetoden, QBC tillsammans med blodutstryk, vid Christian Medical College and Hospital i Vellore. Patientproverna har i både ELISA testet samt QBC testet tillsammans med utstryk erhållit samma resultat vilket tyder på att SD Bio Line Malaria Antigen ELISA kitet skulle kunna vara en lika bra diagnostikmetod som QBC testet för diagnos av malaria. ELISA kitet har dock fler nackdelar, i jämförelse med QBC testet, så därför är slutsatsen att SD Bio Line Malaria Antigen ELISA kitet inte är en mer lämplig diagnostisk metod för malaria än den som används vid CMCH. Men då ELISA testet ändå ger en säker diagnos, enligt resultatet i studien, kan den vara ett lämpligt test inom något annat användningsområde",https://www.diva-portal.org/smash/record.jsf?dswid=-4586&pid=diva2%3A139191&c=311&language=en&searchType=UNDERGRADUATE&query=&af=%5B%22language%3Aswe%22%2C%22hasFulltext%3Atrue%22%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%7B%22dateIssued%22%3A%7B%22from%22%3A%222000%22%2C%22to%22%3A%222006%22%7D%7D%2C%7B%22thesisLevel%22%3A%22M2%22%7D%5D%5D&aqe=%5B%5D&noOfRows=100&sortOrder=author_sort_asc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,"ELISA, Malaria",,,y,main_2001-2006,2006.0,original
2005.0,Bachelor's Thesis,Uppmuntrar läroboken i matematik eleverna till att tänka självständigt?,Social Sciences,Syftet med att undersöka läroböcker i matematik är att få en insikt i hur stor vikt läroböckerna lägger på själva utförandet istället för på slutprodukten. Vi vill även undersöka om läroboken visar att det kan finnas mer än en lösning till en och samma uppgift. Vi bestämde oss för att granska läroböcker i årskurs fyra och utifrån en mall med fem större analysfrågor och dess undergrupper kategoriserade vi de olika läroböckernas uppgifter. Resultatet har visat att ingen av de tre läroböckerna är stora representanter för uppgifter som stimulerar eleverna till ett självständigt tänkande,https://www.diva-portal.org/smash/record.jsf?dswid=-4586&pid=diva2%3A1490124&c=315&language=en&searchType=UNDERGRADUATE&query=&af=%5B%22language%3Aswe%22%2C%22hasFulltext%3Atrue%22%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%7B%22dateIssued%22%3A%7B%22from%22%3A%222000%22%2C%22to%22%3A%222006%22%7D%7D%2C%7B%22thesisLevel%22%3A%22M2%22%7D%5D%5D&aqe=%5B%5D&noOfRows=100&sortOrder=author_sort_asc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,"inlärningsmetoder, konstruktivism, lärobok, läromedelsgranskning, matematik, matematikdidaktik, matematikundervisning, olika lösningsmetoder, processinriktad, variation",,,y,main_2001-2006,2005.0,original
2005.0,Independent thesis Basic level (degree of Bachelor)Student thesis,"Palliativ vård Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",Nursing,"I dagens samhälle drabbas många människor av cancer, där flertalet av de drabbade lider av smärta. En liten del av Danmarks cancerpatienter har möjligheten att avsluta sitt liv på Hospice. Syftet med studien var att genom fyra intervjuer belysa danska sjuksköterskors upplevelser av att vårda cancerpatienter med smärta på Hospice. Studien är fenomenologiskt inriktad. Teoretikern som användes i studien ar Katie Eriksson. Hon framhäver att kroppslig smärta på grund av sjukdom kan vara outhärdlig och skapa en ångest inför sjukdom till en själslig och andlig död. Som metod i studien användes innehållsanalys, där intervjuerna analyserades och sammanställdes. Resultatet i studien tyder på att sjuksköterskor upplever närvaro som en väsentlig del av vården med smärtpåverkade cancerpatienter. Analysen visar att närvaro innefattar närhet, beröring samt kommunikation.",,"Palliativ vård, cancer, smärta, Hospice, omvårdnad, Eriksson.",,,1,main_2001-2006,2005.0,original
2002.0,Independent thesis Basic level (degree of Bachelor)Student thesisAlternative title,Säkerhetskapital En del av det Intellektuella Kapitalet,Business Administration,"Det saknas metoder att mäta informationssäkerhet inom företag och företagets tillgångar har förändrats från ett fokus på maskiner och råvaror till kunskap (intellektuellt kapital). Rapporten utforskar om det finns delar av företags intellektuella kapital som beskyddar företagets tillgångar och processer. Detta kapital kallas säkerhetskapital. Hur skulle företags informationssäkerhet kunna tydliggöras genom dess intellektuella kapital och hur kan begrepp inom informationssäkerhet och företagsvärdering hänga samman? Syftet med uppsatsen är att öka förståelsen hur informationssäkerhet är relaterat till intellektuellt kapital. Rapporten bygger på litteraturstudier om intellektuellt kapital och informationssäkerhet. Data har samlats in från dels börsnoterade företags årsredovisningar och dels från pressreleaser och börsinformation. Denna information har sedan analyserats både kvantitativt och kvalitativt och begreppet säkerhetskapital har växt fram. Teorier om företagsvärdering, intellektuellt kapital, risk management och informationssäkerhet presenteras och blir den referensram i vilket begreppet säkerhetskapital sätts i sitt sammanhang. Begreppet säkerhetskapital presenteras i form av modeller och situationer vari olika perspektiv på säkerhetskapital analyseras och utvärderas. Slutsatserna är främst i form av modeller och beskrivningar av hur man kan se på säkerhetskapital i förhållande till intellektuellt kapital och andra begrepp. Området är komplext men delar av resultaten (som är på en hög abstraktionsnivå) kan användas för att värdera andra typer av immateriella tillgångar.",,"Intellektuellt kapital, informationssäkerhet, risk, säkerhetskapital",,,1,main_2001-2006,2002.0,original
2002.0,"Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",Innan den strukturella differentieringens tidevarv,Religious Studies,"Syftet med denna undersökning är att få en inblick i om och hur förlusten av sockenkyrkan påverkade livet i Nedertorneå-Haparanda församling socialt samt religiöst och i så fall hur eventuella förändringar yttrade sig när de efter kriget 1809 förlorade hemkyrkan på Björkön-Pirkkiö till Ryssland. Församlingskyrkan blev efter gränsdragningen kvar på ryskt område. Eftersom kyrkan ansvarade för ett flertal nuvarande statliga uppgifter under denna tid, har jag funderat på hur undervisning, fattigvård samt sjukvård fungerade utan kyrka och prästerskap. Hur förrättningar och gudstjänster fungerade i en sådan komplex situation är ytterligare faktorer jag studerat närmare. För att ta reda på hur det förhöll sig med detta under den här tidsperioden har jag ägnat mig åt litteraturstudium; vilket till största delen varit av historisk karaktär. Det har rört sig om kyrkohistoria, studium av samhällsutveckling, samt allmän global och lokal historia. Utifrån det samlade materialet har jag kommit fram till att livet påverkades ur flera aspekter för invånarna i Nedertorneå-Haparanda församling när de förlorade sockenkyrkan 1809. Undervisningen med husförhör fungerade inte som de skulle, negligering av förbud att bevista den gamla stenkyrkan förekom samt en likgiltighet hos föräldrarna att undervisa sina barn och hålla husandakt är några exempel på hur detta kom till uttryck hos lokalbefolkningen.",,"sockenkyrka, kyrkoförlust, Tornedalen, Haparanda, Björkö, 1809-års krig",,,1,main_2001-2006,2002.0,original
2006.0,"Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis","Matematik för alla?: Hur lärare arbetar med individualisering Alén, Leif",Didactics,"Utgångspunkt för arbetet har varit de brister i matematikkunskaper hos eleverna som framkommit i ett flertal rapporter, samtidigt som många framställningar pekar på att dagens matematikundervisning bedrivs på ett mycket traditionellt sätt. Syftet med denna uppsats har varit att ur ett matematikdidaktiskt perspektiv belysa hur matematiklärare i grundskolans senare år planerar, genomför, följer upp och utvärderar sin undervisning i avsikt möta den stora variation av elever som finns i varje elevgrupp, dvs hur lärare arbetar för att variera sin undervisning i syfte att individualisera för eleverna. Undersökningen har genomförts som en kombination av enkät och intervju, där den inledande enkäten dels har gett en bred bild av lärarnas uppfattningar inom några väsentliga områden dels använts för att fånga in intervjupersoner för den efterföljande intervjun. Den senare delen av undersökningen, där avsikten varit att komma några utvalda lärare närmare in på livet, har genomförts som kvalitativa intervjuer. Resultatet av undersökningen visar att det både finns stora variationer mellan olika lärares sätt att arbeta, samtidigt som det finns många gemensamma uppfattningar. Den bild som jag fått genom intervjuerna, vilken i mycket stämmer överens med flera tidigare undersökningar, är att den dominerande formen av individualisering är hastighetsindividualisering där eleverna arbetar med samma material men i olika takt. För att individualisera undervisningen på ett mer effektivt sätt krävs troligtvis en större variation, än vad denna undersökning kunnat visa, både vad gäller innehåll och metoder. Ofta handlar det om resurser, intentioner kontra betingelser, och frågan om att låta sig styras eller att försöka påverka och styra. För att kunna arbeta efter det senare alternativet krävs ett systematiskt och strukturerat angrepps- och arbetssätt. Detta kräver i sin tur åtgärder på flera olika nivåer inom skolan.",,"matematik, individualisering, lärare",,,1,main_2001-2006,2006.0,original
2006.0,Independent thesis Basic level (degree of Bachelor)Student thesis,"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",Business Administration,Denna studie utgörs av ett explorativt experiment. Det som har legat i fokus för denna studie har varit att mäta attityd gentemot varumärkes produkter. Eftersom det har skett genom experiment har det centrala varit att se hur attityden påverkas. Studien använder sig av vissa teorier kring varumärken som råd och tips i upplägget av experimentet. En av hypoteserna som ställdes i studien var att positiv beskrivning av varumärkes produkter ger högre utfall i värderandet och viljan att äga produkten än neutral beskrivning. Den andra hypotesen var att det inte finns någon könsskillnad i utfallet. Experimentet gav ett samstämmigt svar sett till hypotesen men vissa överraskningar och mer oväntade resultat framkom också.,,"attityd, varumärken, produkter",,,1,main_2001-2006,2006.0,original
2006.0,Independent thesis Basic level (degree of Bachelor)Student thesis,"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",Nursing,"Bakgrund: Att skapa kontakt med demensdrabbade kan vara svårt om vårdaren inte har rätt kunskap i hur kontakt kan skapas. Den ickeverbala kommunikationen såsom beröring och musik kan vara av betydelse när kontakt ska skapas. Människan förknippar beröring med att vara omtyckt och genom detta ökar känslan av trygghet och tillit och på så sätt kan kontakt skapas. Ett annat sätt att skapa kontakt på är genom musik, där det har visat sig att minnet av sång och musik betyder mycket för människan och kan stärka kommunikationen. Syfte: Syftet med studien är att belysa hur kontakt kan skapas med demensdrabbade genom beröring och genom musik. Metod: En litteraturstudie som är baserad på åtta vetenskapliga artiklar. Artiklarna ar granskade och analyserade efter Burnards innehållsanalys. Orlandos omvårdnadsteori användes som teoretisk referensram och som b1.a. tar upp interaktionen mellan vårdare och patient. Resultat: I resultatet har det visat sig att genom beröring och genom musik kan vårdare få en ökad förståelse för den demensdrabbade. Kontakt och kommunikation skapar gemenskap mellan demensdrabbade och deras vårdare, känslor av välbefinnande bildas och minnesförmågan hos personer med demenssjukdom ökar.",,"Demens, beröring, ickeverbal kommunikation, musik, välbefinnande",,,1,main_2001-2006,2006.0,original
2001.0,Independent thesis Basic level (degree of Bachelor)Student thesis,Varför team? En fallstudie på tre företag.,Business Administration,"SAMMANFATTNING Problem: Det finns många tankar om organisationer och hur de ska styras. Förr handlade det om att styra företagets olika resurser för att uppnå lönsamhet. I dag krävs det mer av företagen och dess traditionella organisationsformer sätts på prov. För att utvecklas och framförallt kunna konkurrera i den allt mer föränderliga omgivningen krävs det att organisationerna är öppna för nya tankesätt. Det pågår en övergång från traditionella organisationer till processorienterade organisationer. Med detta följer ofta att team inrättas. Teamen har kommit att bli grunden i de processorienterade organisationerna. Utifrån detta vill vi veta varför organisationer har infört team? Hur styr organisationen teamen? Har förväntningarna uppfyllts? Syfte: Syftet med uppsatsen är att vi ur ett ledningsperspektiv vill beskriva varför företag har infört team, hur de har utformat dem och hur de styrs. Vi vill även se om det finns indikationer på överensstämmelse mellan förväntningar och verklighet. Metod: Vi har valt att göra en kvalitativ studie då vi vill beskriva en händelse. En fallstudie passar oss bäst då vi vill få en djupare förståelse för vad införandet av team har inneburit. Slutsats: Organisationerna inför team för att de vill öka lönsamheten och motivationen hos de anställda. Införandet av team leder till att medarbetarna får större ansvar och det ökar deras motivation. Detta leder i sin tur till att företaget kan öka sin flexibilitet, kostnadseffektivitet och leveranssäkerhet. Dessa tre är faktorer som kan påverka lönsamheten.",,"styrning, team, flöde, flödesorientering, process, processorientering, lönsamhet",,,1,main_2001-2006,2001.0,original
2002.0,Independent thesis Basic level (degree of Bachelor)Student thesisAlternative title,Kartläggning och utvärdering av utbildningar: en svaghet i företag?,Business Administration,"Kurs: Kandidatuppsats 41-60p, våren - 2002, Företagsekonomi Titel: Kartläggning och utvärdering av utbildningar - en svaghet i företag? Författare: Annika Andersson , Nina Blomkvist och Goce Lamevski Handledare: Göran Alsén, IEM, Blekinge Tekniska Högskola Syfte: Vårt syfte med uppsatsen är att beskriva och skapa förståelse för vilka faktorer som ligger bakom hur företag kartlägger utbildningsbehov, vilka utvärderingsmetoder som används samt hur effekter kan tydliggöras i organisationen. Vidare är syftet att efter studien kunna bemöta den kritik som vi tar upp i problemdiskussionen. Metod: Vi har i denna studie använt oss av semistrukturerade, kvalitativa intervjuer med utbildningsansvariga inom telecombranschen. Slutsats: I vår studie har vi kommit fram till att företag lägger ner, ett till synes noggrant arbete med att karlägga behov för utbildning, i kontrast till den kritik som har framhållits av forskare. Vidare har vi funnit att företag främst använder sig av enkäter vid utvärderingsprocessen, samt att syftet med utvärderingen i första hand, verkar vara att förbättra kommande utbildningar. Vad gäller att tydliggöra effekter av utbildningar, har vi uppmärksammat att den dynamiska miljön kan vara en förklarande faktor till varför inte företag lägger ner mer tid och resurser på detta moment. Vi har gjort tolkningen att tillverkande företag, i större bemärkelse än tjänsteföretag, har möjlighet att genom kunskapsprövning, utläsa effekter av utbildning.",,"utbildning, karläggning av utbildningbehov, utvärdering av utbildning",,,1,main_2001-2006,2002.0,original
2006.0,"Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv Swedish National Defence College.,Political Science,"Sedan 1979 när den amerikanska ambassaden i Teheran ockuperades av studenter och personalentogs som gisslan under 444 dagar har kontakterna mellan Iran och USA varit ansträngda. Iran harbland annat pekats ut av president George W Bush som ”en av ondskans axelmakter”. Syftet meddenna uppsats är att undersöka vilka metoder för amerikanskt strategiskt inflytande som haranvänts av USA mot Iran och haft framgång. Den valda metoden är kvalitativ textanalys. Utifrånfrågeställningen:Vilken/vilka typer av strategiskt inflytande har varit effektiva för att påverka styret av Iran?granskas tre fall av informationsoperationer (militär-, politisk- och mediaoperation) genomfördamot Iran mellan 1979 och 2006. Aktörerna ayatolla, parlament, president, prästerskap ochmedelklass beskrivs utifrån Pierre Bourdieus fältteori för att belysa vilka metoder som varitändamålsenliga och framgångsrika från USA:s sida. Granskningen visar att USA:s främsta väg tillframgång har varit psyops och mjuka metoder mot utvalda grupper medan direkt konfrontation iform av hårda politiska påtryckningar och hot om, eller bruket av militära medel inte i sammautsträckning varit framgångsrika.",,"USA, Iran, Utrikespolitik, Informationskrigföring, Chefsprogrammet, Chefsprogrammet 2004-2006, Uppsatser",,,1,main_2001-2006,2006.0,original
2004.0,"Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",Inställningar till självläkning: - en studie av diskurser kring beroendeproblematik,Social Work,"Föreliggande rapport redovisar resultat från den svenska pilotstudien inom det internationella s.k. SINR-projektet (Societal Images of Natural Recovery). Detta projekt syftar till ökad kunskap om hur olika synsätt, hos allmänheten såväl som inom olika professionella grupper, påverkar människor möjligheter att komma tillrätta med olika former av missbruk. Som ett första steg i projektet har i hittills sex större städer i fem olika länder ett mindre antal svarande, representerande olika samhällsgrupper, tillfrågats om sin uppfattning om möjligheterna att på egen hand ta sig ur olika slag av missbruksproblem. Den svenska pilotstudien har, på uppdrag av FoU-enheten, av tre socionomstuderande vid Stockholms universitet i form av ett examensarbete. Rapporten innehåller inledningsvis en översiktlig sammanfattning av förekommande perspektiv på olika former av missbruk, av aktuell forskning om s.k. ”självläkning” (”natural recovery”) från sådana problem, och av attributionsteori och attributionsforskning. Därefter redovisas resultat den svenska pilotstudien. Denna bygger på intervjuer med femton personer, representerande fem olika samhällssektorer: ”behandling”, ”kontroll”, ”vardagsterapeuter”, ”media” och ”allmänhet”. De frågor som står i fokus är respondenternas syn på möjligheten till ”självläkning” från elva olika former av missbruksproblem och vad de upplever som de största hindren mot effektiva lösningar på dessa problem. Svaren relateras också till eventuella erfarenheter (egna eller närståendes) av de aktuella problemen. Bland de mest intressanta resultaten är att de svarande tämligen genomgående ser ”illegala” beroendeproblem (olika narkotiska preparat) som betydligt svårare att komma tillrätta med än ”legala” sådana (alkohol, tobak, spel, shopping). På samma sätt uppfattas substansrelaterade beroenden ganska genomgående som betydligt svårare än beteenderelaterade sådana (spel och shopping). Om man ser till specifika former av missbruk finns ett starkt samband mellan de svarandes (negativa) syn på möjligheten att sluta med amfetamin, kokain och heroin. Däremot uppfattas cannabis som nästan lika lätt att sluta med som rökning, det beroende som de svarande i genomsnitt uppfattar det som allra lättast att komma tillrätta med. Representanterna för behandlingsområdet är, intressant nog, ganska genomgående de mest pessimistiska när det gäller möjligheten att ta sig ur ett missbruk på egen hand, medan mediarepresentanterna är de mest optimistiska. Sammantagna antyder resultaten att människor ganska lätt införlivar den officiella och av media reproducerade bilden av olika självdestruktiva beteenden. Samtidigt indikerar skillnaderna mellan olika grupper av svarande att uppfattningarna i vissa avseenden skiljer sig påtagligt åt mellan olika samhällssektorer, något som pekar på behovet av fortsatta, mer ingående studier på detta område. I ett avslutande Appendix görs några jämförelser mellan data från Stockholm och från de fem övriga deltagarstäderna. Dessa visar både på vissa likheter – t.ex. att representanterna för behandlingsområdet i flertalet städer är de mest pessimistiska vad gäller människors möjligheter att sluta med ett missbruk på egen hand – och vissa skillnader – t.ex. den särställning Sverige tycks ha när det gäller demoniseringen av heroin som den svåraste och farligaste av alla droger. Dessa resultat talar för värdet av en tvärkulturell ansats till dessa frågor.",,"Beroende, missbruk, social avvikelse, socialt stigma, icke behandlingsrelaterade",,,1,main_2001-2006,2004.0,original
2004.0,Independent thesis Basic level (degree of Bachelor)Student thesis,"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",Nursing,"Bakgrund: Enligt statistiska central byråns prognos (2003) kommer invandrare eller barn till invandrare att stå för cirka åtta procent av Sveriges befolkningsökning inom de närmsta tjugo åren. För att kunna bistå med god vård på lika villkor för hela befolkningen måste den svenska sjukvården anpassas efter det mångkulturella samhälle vi lever i. Syfte: Denna litteraturstudie syftar till att belysa svårigheter som kan påverka mötet mellan svensk vårdpersonal och personer med invandrarbakgrund. Metod: Litteraturstudien bygger på sju vetenskapliga artiklar, alla med kvalitativ forskningsansats. Studien analyserades utifrån Malterud (1996). Resultat: Resultatet av studien visar att verbal och icke-verbal kommunikation, kulturella olikheter och invandrares syn på sjukvård kan försvåra mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund.",,"Mångkulturell, omvårdnad, svårigheter, invandrare, Sverige",,,1,main_2001-2006,2004.0,original
2004.0,Independent thesis Basic level (degree of Bachelor)Student thesis,"Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",Pedagogy,"Abstrakt Detta är en hermeneutisk studie där vi använt oss av intervjuer som datainsamlingsmetod. Vi har studerat samarbete ur ett lärarperspektiv i distansundervisning på Blekinge Tekniska högskola (BTH). Vad vi fann var att lärarna och deras kollegor efterfrågade ett mer organiserat samarbete dem emellan. Två former för ett ökat samarbete är, samarbete i team och i distansnätverk, vilka kan existera parallellt med varandra. I nätverket ingår alla personer som arbetar med distanskurser, allt ifrån lärare till tekniker. Team är en mindre enhet för samarbete och är uppbyggd runt en specifik distanskurs. Deltagarna i teamet är experter på olika yrkesområden och kan komplettera och hjälpa varandra. Lärarna är experter på sitt område, vilket är undervisning, och vill inte behöva känna sig tvingade att bli experter på nya områden, för att kunna undervisa på distans. Undersökningen visar att de teammedlemmar som kan vara till hjälp för lärarna är: Andra lärare, Administratörer, Teknikpedagoger, Bibliotekarier, Inlånade kompetenser, Tekniker och Studentrepresentanter. Kursen och temadeltagarna, i huvudsak lärarna, avgör när och hur mycket de olika experterna behövs under kursen. Men det är viktigt att vara medveten om att alla inte vill arbeta i team eller anser att samarbete alltid är positivt. Samarbete och teamarbete ska ses som ett stöd för lärarnas i deras arbete.",,"Administratör, Distanskurs, Distansundervisning, Högskoleundervisning, Lärare, Nätverk, Organiserat teamarbete, Samarbete, Team, Teknikpedagog",,,1,main_2001-2006,2004.0,original
2006.0,"Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",”Ett papper som hamnar någonstans?” En kvalitativ undersökning om åtgärdsprogram i förskolan,Pedagogy,"Alla barn i förskolan har rätt till stimulans efter sina behov och förutsättningar. De barn som behöver extra stöd ska få det. För barn i behov av särskilt stöd och deras föräldrar samt lärare kanske åtgärdsprogram kan vara ett hjälpmedel i arbetet. Syftet med studien är att undersöka förekomsten, användandet samt behovet av åtgärdsprogram i förskolan. Vi vill även undersöka specialpedagogens roll och delaktighet i upprättandet av åtgärdsprogram. I litteraturbearbetningen belyses förskolans historia, förskolans ansvar, specialpedagogik, utvecklingsekologi, barn i behov av särskilt stöd, åtgärdsprogram och individuella utvecklingsplaner. Den empiriska delen av uppsatsen har utförts med kvalitativa enskilda intervjuer. Målgruppen består av tolv lärare från tre olika småstäder. Studien visar att alla förskolorna i undersökningen använder sig av åtgärdsprogram, trots att de till skillnad från skolan inte är skyldiga att göra detta enligt lag. Åtgärdsprogrammen används dock i skiftande omfattning. Det är inte alla förskolor som har hjälp och handledning av specialpedagoger inför och under samtal angående åtgärdsprogram. Några av respondenterna framhåller att dokumenten inte alltid är anpassade till förskolan utan att de får använda sig av de dokument som är utformade till skolan. Flertalet av lärarna menar att det finns ett behov av åtgärdsprogram. De anser att det framför allt gynnar barnet, men att åtgärdsprogrammet också kan vara till hjälp för personal och föräldrar.",,,,,1,main_2001-2006,2006.0,original
